time,hb0,hbO20,hb1,hbO21,hb4,hbO24
624793, 6739787.00, -1599663.25, 8665053.00, -2729305.00, 4705046.50, -34919.73
624802, 6740170.50, -1599873.00, 8665609.00, -2729622.75, 4705073.00, -34920.08
624811, 6740594.00, -1600109.37, 8666165.00, -2729940.50, 4705100.00, -34920.44
624820, 6740977.00, -1600319.25, 8666725.00, -2730260.50, 4705126.50, -34920.81
624829, 6741360.50, -1600529.00, 8667286.00, -2730580.75, 4705153.00, -34921.17
624838, 6741783.00, -1600764.50, 8667846.00, -2730901.00, 4705179.50, -34921.53
624847, 6742164.50, -1600973.37, 8668406.00, -2731220.50, 4705206.00, -34921.89
624857, 6742586.50, -1601208.75, 8668968.00, -2731541.50, 4705232.50, -34922.25
624866, 6742968.00, -1601417.75, 8669524.00, -2731859.25, 4705259.00, -34922.60
624875, 6743390.50, -1601653.12, 8670076.00, -2732174.75, 4705285.50, -34922.97
624884, 6743772.00, -1601862.00, 8670627.00, -2732489.00, 4705312.00, -34923.33
624892, 6744153.50, -1602070.87, 8671176.00, -2732802.75, 4705338.50, -34923.69
624902, 6744577.00, -1602307.25, 8671725.00, -2733116.50, 4705365.50, -34924.05
624911, 6744960.50, -1602517.12, 8672277.00, -2733431.50, 4705392.00, -34924.41
624920, 6745343.50, -1602726.87, 8672835.00, -2733750.50, 4705418.50, -34924.76
624929, 6745728.00, -1602937.62, 8673395.00, -2734070.25, 4705445.00, -34925.13
624939, 6746112.50, -1603148.37, 8673955.00, -2734390.25, 4705471.50, -34925.49
624948, 6746434.50, -1603320.75, 8674515.00, -2734709.75, 4705498.00, -34925.85
624957, 6746859.50, -1603558.00, 8675068.00, -2735025.75, 4705524.50, -34926.21
624966, 6747285.00, -1603795.37, 8675621.00, -2735341.50, 4705551.00, -34926.57
624974, 6747640.00, -1603986.37, 8676173.00, -2735657.00, 4705577.50, -34926.92
624984, 6748062.00, -1604221.75, 8676726.00, -2735973.00, 4705604.00, -34927.28
624993, 6748445.50, -1604431.62, 8677284.00, -2736291.50, 4705631.00, -34927.65
625002, 6748828.50, -1604641.37, 8677840.00, -2736609.25, 4705657.50, -34928.01
625011, 6749215.00, -1604853.00, 8678394.00, -2736925.75, 4705684.00, -34928.37
625020, 6749641.50, -1605091.25, 8678951.00, -2737243.75, 4705710.50, -34928.73
625030, 6750028.00, -1605302.87, 8679505.00, -2737560.00, 4705737.00, -34929.08
625038, 6750454.50, -1605541.12, 8680051.00, -2737872.25, 4705763.50, -34929.44
625047, 6750841.00, -1605752.75, 8680601.00, -2738186.00, 4705790.00, -34929.81
625056, 6751266.50, -1605990.00, 8680920.00, -2738349.50, 4705816.50, -34930.17
625065, 6751648.00, -1606198.87, 8681360.00, -2738592.00, 4705843.00, -34930.53
625075, 6752029.50, -1606407.75, 8681909.00, -2738905.25, 4705870.00, -34930.89
625084, 6752409.50, -1606615.75, 8682462.00, -2739221.25, 4705896.50, -34931.25
625093, 6752788.00, -1606822.87, 8683008.00, -2739532.75, 4705923.00, -34931.60
625102, 6753166.50, -1607029.87, 8683561.00, -2739848.75, 4705949.50, -34931.97
625112, 6753543.00, -1607236.00, 8684106.00, -2740160.25, 4705976.00, -34932.33
625121, 6753960.50, -1607468.75, 8684652.00, -2740471.75, 4706002.50, -34932.69
625129, 6754337.00, -1607674.87, 8685197.00, -2740782.75, 4706029.00, -34933.05
625138, 6754823.50, -1607952.87, 8685744.00, -2741095.50, 4706055.50, -34933.41
625147, 6755241.00, -1608185.62, 8686295.00, -2741410.50, 4706061.00, -34921.79
625157, 6755619.50, -1608392.62, 8686848.00, -2741726.00, 4706087.50, -34922.15
625166, 6756038.00, -1608626.25, 8687401.00, -2742042.00, 4706114.00, -34922.51
625175, 6756416.50, -1608833.37, 8687949.00, -2742355.25, 4706140.50, -34922.87
625184, 6756793.00, -1609039.50, 8688495.00, -2742667.50, 4706167.50, -34923.23
625193, 6757210.50, -1609272.12, 8689042.00, -2742979.75, 4706194.00, -34923.59
625202, 6757587.50, -1609478.25, 8689588.00, -2743292.00, 4706220.50, -34923.95
625211, 6758008.00, -1609712.87, 8690141.00, -2743607.75, 4706247.00, -34924.31
625220, 6758388.00, -1609920.75, 8690697.00, -2743925.50, 4706273.50, -34924.67
625229, 6758769.50, -1610129.75, 8691252.00, -2744242.50, 4706300.00, -34925.03
625239, 6759195.00, -1610367.00, 8691797.00, -2744554.25, 4706326.50, -34925.39
625248, 6759620.50, -1610604.25, 8692342.00, -2744865.00, 4706353.00, -34925.75
625257, 6760010.00, -1610817.62, 8692888.00, -2745176.75, 4706379.50, -34926.11
625266, 6760402.00, -1611032.50, 8693364.00, -2745442.75, 4706406.00, -34926.47
625274, 6760797.00, -1611249.25, 8693581.00, -2745539.75, 4706433.00, -34926.83
625284, 6761237.00, -1611494.75, 8693798.00, -2745637.00, 4706459.50, -34927.19
625293, 6761679.50, -1611742.00, 8694011.00, -2745731.00, 4706486.00, -34927.55
625302, 6762084.50, -1611964.00, 8694223.00, -2745825.00, 4706512.50, -34927.91
625311, 6762492.50, -1612188.25, 8694438.00, -2745920.75, 4706539.00, -34928.27
625320, 6762854.00, -1612381.25, 8694649.00, -2746014.00, 4706565.50, -34928.63
625330, 6763218.00, -1612575.62, 8694863.00, -2746109.50, 4706592.00, -34929.00
625339, 6763582.00, -1612770.75, 8695078.00, -2746205.25, 4706618.50, -34929.35
625348, 6763949.00, -1612967.12, 8695292.00, -2746301.00, 4706645.00, -34929.71
625357, 6764339.50, -1613178.75, 8695504.00, -2746394.25, 4706672.00, -34930.07
625367, 6764732.50, -1613391.75, 8695715.00, -2746487.75, 4706698.50, -34930.43
625376, 6765086.00, -1613578.75, 8695927.00, -2746581.75, 4706725.00, -34930.79
625385, 6765459.00, -1613778.37, 8696140.00, -2746675.75, 4706751.50, -34931.15
625394, 6765832.00, -1613978.00, 8696356.00, -2746772.25, 4706778.00, -34931.51
625402, 6766228.00, -1614192.75, 8696568.00, -2746866.25, 4706804.50, -34931.87
625412, 6766653.00, -1614426.37, 8696781.00, -2746960.75, 4706831.00, -34932.23
625421, 6767079.00, -1614660.75, 8696993.00, -2747054.75, 4706857.50, -34932.59
625430, 6767453.50, -1614861.62, 8697202.00, -2747146.25, 4706884.00, -34932.95
625439, 6767849.50, -1615076.50, 8697413.00, -2747239.75, 4706910.50, -34933.31
625448, 6768273.50, -1615309.50, 8697621.00, -2747331.00, 4706937.50, -34933.67
625458, 6768646.00, -1615509.00, 8697827.00, -2747421.50, 4706964.00, -34934.03
625467, 6769040.00, -1615722.62, 8698033.00, -2747512.25, 4706990.50, -34934.39
625476, 6769433.00, -1615935.62, 8698243.00, -2747605.00, 4707017.00, -34934.75
625485, 6769804.50, -1616134.62, 8698450.00, -2747695.50, 4707043.50, -34935.11
625495, 6770175.00, -1616333.00, 8698655.00, -2747785.75, 4707070.00, -34935.47
625504, 6770527.50, -1616519.50, 8698861.00, -2747875.75, 4707096.50, -34935.83
625513, 6770879.50, -1616705.87, 8699067.00, -2747965.75, 4707123.00, -34936.19
625522, 6771250.00, -1616904.25, 8699273.00, -2748056.25, 4707149.50, -34936.55
625530, 6771642.00, -1617116.50, 8699482.00, -2748148.50, 4707176.00, -34936.91
625540, 6772033.50, -1617328.75, 8699688.00, -2748238.50, 4707203.00, -34937.27
625549, 6772454.00, -1617560.00, 8699897.00, -2748330.75, 4707229.50, -34937.63
625558, 6772846.00, -1617772.25, 8700107.00, -2748422.75, 4707256.00, -34938.00
625567, 6773216.50, -1617970.62, 8700316.00, -2748515.00, 4707282.50, -34938.35
625576, 6773609.50, -1618183.62, 8700524.00, -2748606.50, 4707309.00, -34938.71
625586, 6773980.00, -1618382.00, 8700734.00, -2748698.75, 4707335.50, -34939.07
625595, 6774402.00, -1618613.75, 8700942.00, -2748790.25, 4707362.00, -34939.43
625604, 6774753.00, -1618799.50, 8701150.00, -2748881.75, 4707388.50, -34939.79
625613, 6775144.50, -1619011.75, 8701362.00, -2748976.25, 4707415.00, -34940.16
625623, 6775515.00, -1619210.00, 8701569.00, -2749067.00, 4707441.50, -34940.51
625631, 6775909.00, -1619423.62, 8701776.00, -2749158.00, 4707468.50, -34940.87
625640, 6776263.50, -1619611.37, 8701985.00, -2749251.00, 4707495.00, -34941.23
625649, 6776686.50, -1619843.75, 8702195.00, -2749344.25, 4707521.50, -34941.59
625658, 6777026.50, -1620022.00, 8702401.00, -2749434.50, 4707548.00, -34941.95
625668, 6777402.50, -1620223.37, 8702610.00, -2749526.75, 4707574.50, -34942.32
625677, 6777745.00, -1620402.87, 8702819.00, -2749618.75, 4707601.00, -34942.67
625686, 6778144.00, -1620619.50, 8703031.00, -2749713.75, 4707627.50, -34943.03
625695, 6778541.50, -1620835.00, 8703244.00, -2749808.75, 4707654.00, -34943.39
625704, 6778899.00, -1621024.50, 8703454.00, -2749901.50, 4707680.50, -34943.75
625714, 6779256.50, -1621214.00, 8703669.00, -2749997.25, 4707707.00, -34944.11
625723, 6779656.00, -1621430.62, 8703881.00, -2750089.50, 4707734.00, -34944.48
625732, 6780003.00, -1621613.12, 8704091.00, -2750180.25, 4707760.50, -34944.83
625741, 6780370.00, -1621808.00, 8704302.00, -2750271.25, 4707787.00, -34945.19
625751, 6780755.00, -1622014.75, 8704515.00, -2750362.00, 4707813.50, -34945.55
625759, 6781108.00, -1622200.12, 8704728.00, -2750452.25, 4707840.00, -34945.91
625768, 6781495.00, -1622408.12, 8704942.00, -2750542.50, 4707866.50, -34946.27
625777, 6781851.00, -1622595.62, 8705158.00, -2750633.75, 4707893.00, -34946.64
625786, 6782223.00, -1622793.25, 8705375.00, -2750725.50, 4707919.50, -34947.00
625796, 6782616.00, -1623004.50, 8705594.00, -2750818.25, 4707946.00, -34947.35
625805, 6783031.00, -1623230.25, 8705814.00, -2750911.25, 4707972.50, -34947.71
625814, 6783427.50, -1623443.62, 8706035.00, -2751005.25, 4707999.50, -34948.07
625823, 6783791.50, -1623635.37, 8706257.00, -2751100.25, 4708026.00, -34948.43
625832, 6784168.50, -1623836.25, 8706481.00, -2751196.25, 4708052.50, -34948.79
625842, 6784547.00, -1624037.50, 8706704.00, -2751292.75, 4708079.00, -34949.16
625851, 6784897.00, -1624220.00, 8706927.00, -2751388.75, 4708105.50, -34949.51
625860, 6785245.50, -1624402.00, 8707149.00, -2751485.25, 4708132.00, -34949.87
625869, 6785594.00, -1624584.00, 8707372.00, -2751582.75, 4708158.50, -34950.23
625879, 6785954.00, -1624773.75, 8707594.00, -2751679.50, 4708185.00, -34950.59
625888, 6786347.00, -1624984.87, 8707819.00, -2751778.25, 4708211.50, -34950.95
625896, 6786704.00, -1625173.00, 8708042.00, -2751876.75, 4708238.00, -34951.32
625905, 6787061.00, -1625361.12, 8708262.00, -2751973.50, 4708265.00, -34951.67
625914, 6787434.00, -1625559.37, 8708484.00, -2752071.50, 4708291.50, -34952.03
625924, 6787825.50, -1625769.50, 8708707.00, -2752170.00, 4708318.00, -34952.39
625933, 6788216.50, -1625979.62, 8708927.00, -2752267.25, 4708344.50, -34952.75
625942, 6788608.00, -1626189.75, 8709149.00, -2752365.50, 4708371.00, -34953.11
625951, 6788981.50, -1626388.37, 8709372.00, -2752465.00, 4708397.50, -34953.48
625960, 6789394.50, -1626613.12, 8709597.00, -2752565.50, 4708424.00, -34953.83
625970, 6789786.00, -1626823.25, 8709820.00, -2752665.50, 4708450.50, -34954.19
625979, 6790129.50, -1627002.62, 8710040.00, -2752763.00, 4708477.00, -34954.55
625988, 6790486.50, -1627190.75, 8710262.00, -2752862.50, 4708503.50, -34954.91
625997, 6790859.50, -1627388.87, 8710486.00, -2752963.25, 4708530.50, -34955.27
626007, 6791216.50, -1627577.00, 8710708.00, -2753063.00, 4708557.00, -34955.64
626016, 6791563.00, -1627760.12, 8710930.00, -2753162.75, 4708583.50, -34956.00
626025, 6791922.00, -1627949.37, 8711153.00, -2753263.25, 4708610.00, -34956.35
626034, 6792297.50, -1628149.12, 8711376.00, -2753363.75, 4708636.50, -34956.71
626043, 6792671.00, -1628347.75, 8711598.00, -2753463.75, 4708663.00, -34957.07
626053, 6793015.50, -1628527.62, 8711820.00, -2753563.75, 4708689.50, -34957.43
626062, 6793374.00, -1628716.25, 8712040.00, -2753662.75, 4708716.00, -34957.80
626071, 6793731.00, -1628904.37, 8712261.00, -2753761.50, 4708742.50, -34958.16
626080, 6794144.50, -1629129.12, 8712485.00, -2753863.00, 4708769.00, -34958.51
626089, 6794516.00, -1629326.75, 8712705.00, -2753961.75, 4708796.00, -34958.87
626099, 6794907.00, -1629536.87, 8712929.00, -2754063.00, 4708822.50, -34959.23
626108, 6795320.50, -1629761.62, 8713149.00, -2754162.00, 4708849.00, -34959.59
626116, 6795693.50, -1629959.87, 8713370.00, -2754260.75, 4708875.50, -34959.96
626125, 6796083.50, -1630169.37, 8713590.00, -2754359.75, 4708902.00, -34960.32
626135, 6796426.50, -1630348.25, 8713810.00, -2754458.50, 4708928.50, -34960.67
626144, 6796816.00, -1630557.25, 8714031.00, -2754557.50, 4708955.00, -34961.03
626153, 6797171.00, -1630744.12, 8714251.00, -2754656.25, 4708981.50, -34961.39
626162, 6797525.50, -1630930.62, 8714471.00, -2754755.25, 4709008.00, -34961.75
626171, 6797936.50, -1631153.75, 8714692.00, -2754854.25, 4709034.50, -34962.12
626181, 6798323.50, -1631361.75, 8714913.00, -2754953.50, 4709061.50, -34962.48
626190, 6798677.00, -1631547.50, 8715133.00, -2755052.50, 4709088.00, -34962.83
626199, 6799029.50, -1631733.00, 8715354.00, -2755152.00, 4709114.50, -34963.19
626208, 6799382.50, -1631918.37, 8715575.00, -2755251.50, 4709141.00, -34963.55
626217, 6799790.50, -1632140.37, 8715796.00, -2755351.00, 4709167.50, -34963.91
626227, 6800197.00, -1632361.12, 8716013.00, -2755448.00, 4709194.00, -34964.27
626236, 6800547.00, -1632547.50, 8716232.00, -2755546.00, 4709220.50, -34964.64
626245, 6800929.00, -1632752.50, 8716451.00, -2755643.50, 4709247.00, -34965.00
626254, 6801278.50, -1632936.12, 8716670.00, -2755741.50, 4709273.50, -34965.35
626264, 6801628.50, -1633119.62, 8716890.00, -2755840.25, 4709300.00, -34965.71
626273, 6802010.50, -1633324.75, 8717111.00, -2755939.25, 4709327.00, -34966.07
626282, 6802359.00, -1633507.87, 8717330.00, -2756037.25, 4709353.50, -34966.43
626291, 6802723.00, -1633701.00, 8717548.00, -2756134.00, 4709380.00, -34966.80
626300, 6803057.50, -1633876.00, 8717767.00, -2756231.00, 4709406.50, -34967.16
626310, 6803404.50, -1634058.50, 8717987.00, -2756328.50, 4709433.00, -34967.51
626319, 6803808.00, -1634277.62, 8718209.00, -2756427.25, 4709459.50, -34967.87
626328, 6804154.50, -1634459.50, 8718429.00, -2756524.75, 4709486.00, -34968.23
626337, 6804501.50, -1634641.37, 8718649.00, -2756622.00, 4709512.50, -34968.59
626347, 6804881.50, -1634845.25, 8718870.00, -2756719.75, 4709539.00, -34968.96
626356, 6805242.50, -1635036.62, 8719091.00, -2756817.25, 4709565.50, -34969.32
626365, 6805642.50, -1635253.87, 8719312.00, -2756915.00, 4709592.50, -34969.67
626374, 6806001.50, -1635444.00, 8719531.00, -2757011.75, 4709619.00, -34970.03
626382, 6806400.00, -1635660.12, 8719752.00, -2757110.25, 4709645.50, -34970.39
626392, 6806776.00, -1635861.50, 8719972.00, -2757207.75, 4709672.00, -34970.75
626401, 6807132.50, -1636050.37, 8720189.00, -2757303.50, 4709698.50, -34971.12
626410, 6807506.00, -1636250.62, 8720410.00, -2757402.25, 4709725.00, -34971.48
626419, 6807861.50, -1636438.87, 8720627.00, -2757499.00, 4709751.50, -34971.83
626428, 6808216.00, -1636626.62, 8720845.00, -2757596.25, 4709778.00, -34972.19
626438, 6808609.50, -1636840.25, 8721058.00, -2757690.75, 4709804.50, -34972.55
626447, 6808960.50, -1637025.87, 8721272.00, -2757786.25, 4709831.00, -34972.91
626456, 6809327.50, -1637222.25, 8721486.00, -2757881.75, 4709858.00, -34973.28
626465, 6809743.00, -1637450.75, 8721697.00, -2757976.00, 4709884.50, -34973.64
626475, 6810157.50, -1637678.50, 8721908.00, -2758070.25, 4709911.00, -34974.00
626484, 6810517.50, -1637870.75, 8722120.00, -2758165.25, 4709937.50, -34974.35
626493, 6810898.50, -1638076.87, 8722331.00, -2758259.00, 4709964.00, -34974.71
626502, 6811304.50, -1638299.75, 8722540.00, -2758351.25, 4709990.50, -34975.07
626511, 6811710.00, -1638522.50, 8722751.00, -2758444.50, 4710017.00, -34975.44
626521, 6812115.00, -1638744.50, 8722961.00, -2758536.75, 4710043.50, -34975.80
626530, 6812488.00, -1638946.25, 8723173.00, -2758630.00, 4710070.00, -34976.16
626539, 6812859.50, -1639147.12, 8723383.00, -2758722.25, 4710096.50, -34976.51
626548, 6813229.00, -1639346.62, 8723591.00, -2758813.50, 4710123.50, -34976.87
626557, 6813623.50, -1639563.25, 8723802.00, -2758905.75, 4710150.00, -34977.23
626567, 6813990.00, -1639761.00, 8724011.00, -2758997.00, 4710176.50, -34977.60
626576, 6814332.50, -1639943.37, 8724221.00, -2759088.75, 4710203.00, -34977.96
626584, 6814697.50, -1640140.37, 8724430.00, -2759179.50, 4710229.50, -34978.32
626593, 6815060.50, -1640336.62, 8724640.00, -2759270.75, 4710235.00, -34966.70
626603, 6815453.00, -1640551.62, 8724850.00, -2759362.50, 4710261.50, -34967.06
626612, 6815845.50, -1640766.62, 8725060.00, -2759453.75, 4710288.00, -34967.42
626621, 6816236.00, -1640980.87, 8725269.00, -2759544.00, 4710314.50, -34967.78
626630, 6816596.50, -1641175.37, 8725478.00, -2759634.75, 4710341.00, -34968.14
626639, 6816987.50, -1641389.62, 8725687.00, -2759725.25, 4710367.50, -34968.50
626649, 6817349.00, -1641584.87, 8725897.00, -2759816.50, 4710394.50, -34968.86
626658, 6817740.00, -1641799.12, 8726108.00, -2759908.50, 4710421.00, -34969.22
626667, 6818130.50, -1642013.37, 8726318.00, -2759999.75, 4710447.50, -34969.58
626676, 6818560.00, -1642253.25, 8726530.00, -2760091.50, 4710474.00, -34969.94
626685, 6818990.00, -1642493.12, 8726741.00, -2760183.50, 4710500.50, -34970.30
626695, 6819421.50, -1642733.75, 8726951.00, -2760274.75, 4710527.00, -34970.66
626704, 6819825.00, -1642958.37, 8727162.00, -2760366.50, 4710532.50, -34959.05
626713, 6820179.50, -1643152.00, 8727374.00, -2760458.75, 4710559.00, -34959.41
626722, 6820544.00, -1643351.12, 8727585.00, -2760550.50, 4710585.50, -34959.77
626732, 6820936.50, -1643566.12, 8727796.00, -2760642.75, 4710612.00, -34960.13
626741, 6821331.00, -1643782.75, 8728007.00, -2760734.75, 4710638.50, -34960.49
626750, 6821725.00, -1643998.62, 8728218.00, -2760827.00, 4710665.50, -34960.85
626759, 6822121.50, -1644216.00, 8728427.00, -2760917.75, 4710692.00, -34961.21
626768, 6822588.50, -1644476.75, 8728635.00, -2761007.75, 4710718.50, -34961.57
626778, 6822985.00, -1644694.25, 8728845.00, -2761099.00, 4710745.00, -34961.93
626786, 6823383.00, -1644912.37, 8729054.00, -2761189.50, 4710771.50, -34962.29
626795, 6823781.00, -1645130.62, 8729262.00, -2761279.50, 4710798.00, -34962.65
626804, 6824129.00, -1645316.12, 8729470.00, -2761369.75, 4710824.50, -34963.01
626813, 6824499.50, -1645516.37, 8729680.00, -2761461.50, 4710851.00, -34963.37
626823, 6824872.50, -1645718.12, 8729890.00, -2761552.75, 4710877.50, -34963.73
626832, 6825223.50, -1645905.12, 8730097.00, -2761642.75, 4710904.00, -34964.09
626841, 6825627.00, -1646126.50, 8730306.00, -2761734.50, 4710931.00, -34964.45
626850, 6826003.00, -1646329.75, 8730516.00, -2761826.50, 4710957.50, -34964.81
626860, 6826408.50, -1646552.62, 8730724.00, -2761917.75, 4710984.00, -34965.17
626869, 6826763.50, -1646742.00, 8730932.00, -2762008.25, 4711010.50, -34965.53
626878, 6827120.50, -1646932.87, 8731139.00, -2762098.50, 4711037.00, -34965.89
626887, 6827527.50, -1647156.37, 8731348.00, -2762190.25, 4711063.50, -34966.25
626896, 6827887.50, -1647348.62, 8731559.00, -2762283.00, 4711090.00, -34966.61
626906, 6828230.50, -1647529.62, 8731765.00, -2762373.00, 4711116.50, -34966.97
626915, 6828614.00, -1647739.37, 8731976.00, -2762465.75, 4711122.00, -34955.35
626924, 6828977.50, -1647933.75, 8732183.00, -2762557.00, 4711148.50, -34955.71
626933, 6829342.00, -1648128.87, 8732391.00, -2762648.25, 4711175.00, -34956.07
626942, 6829707.50, -1648324.62, 8732598.00, -2762739.50, 4711186.00, -34946.34
626952, 6830096.00, -1648534.87, 8732806.00, -2762831.00, 4711213.00, -34946.70
626961, 6830485.00, -1648745.87, 8733016.00, -2762924.00, 4711239.50, -34947.06
626970, 6830903.50, -1648975.62, 8733226.00, -2763016.00, 4711266.00, -34947.42
626978, 6831322.50, -1649206.12, 8733438.00, -2763110.25, 4711271.50, -34935.81
626988, 6831690.50, -1649403.12, 8733646.00, -2763202.00, 4711298.00, -34936.17
626997, 6832058.50, -1649600.12, 8733856.00, -2763295.50, 4711324.50, -34936.53
627006, 6832449.50, -1649811.75, 8734067.00, -2763389.25, 4711351.00, -34936.89
627015, 6832817.50, -1650008.75, 8734277.00, -2763482.25, 4711377.50, -34937.25
627024, 6833186.50, -1650206.50, 8734487.00, -2763575.50, 4711404.00, -34937.61
627034, 6833578.50, -1650418.75, 8734695.00, -2763667.50, 4711430.50, -34937.97
627043, 6833970.50, -1650631.00, 8734904.00, -2763759.75, 4711457.00, -34938.33
627052, 6834362.00, -1650843.25, 8735113.00, -2763852.00, 4711484.00, -34938.69
627061, 6834712.00, -1651028.25, 8735320.00, -2763943.50, 4711510.50, -34939.05
627070, 6835104.00, -1651240.50, 8735532.00, -2764037.75, 4711537.00, -34939.41
627080, 6835493.00, -1651451.62, 8735743.00, -2764132.00, 4711563.50, -34939.77
627089, 6835861.00, -1651648.50, 8735953.00, -2764225.75, 4711590.00, -34940.13
627097, 6836250.50, -1651859.62, 8736164.00, -2764319.50, 4711616.50, -34940.49
627106, 6836600.50, -1652044.62, 8736373.00, -2764412.50, 4711643.00, -34940.85
627116, 6837018.50, -1652274.50, 8736581.00, -2764505.00, 4711669.50, -34941.21
627125, 6837385.50, -1652470.87, 8736791.00, -2764598.00, 4711696.00, -34941.57
627134, 6837752.00, -1652667.25, 8737000.00, -2764691.25, 4711722.50, -34941.93
627143, 6838117.50, -1652863.00, 8737205.00, -2764781.50, 4711749.50, -34942.29
627152, 6838483.50, -1653058.75, 8737415.00, -2764874.50, 4711776.00, -34942.65
627162, 6838849.00, -1653254.50, 8737627.00, -2764969.50, 4711802.50, -34943.01
627171, 6839197.50, -1653439.00, 8737838.00, -2765063.75, 4711829.00, -34943.37
627180, 6839563.00, -1653634.75, 8738045.00, -2765155.25, 4711855.50, -34943.73
627189, 6839930.00, -1653831.12, 8738255.00, -2765249.00, 4711882.00, -34944.09
627198, 6840318.00, -1654041.50, 8738466.00, -2765343.25, 4711908.50, -34944.45
627208, 6840735.00, -1654270.62, 8738676.00, -2765437.00, 4711935.00, -34944.81
627217, 6841123.00, -1654480.87, 8738887.00, -2765531.25, 4711961.50, -34945.17
627226, 6841511.00, -1654691.12, 8739097.00, -2765625.00, 4711967.00, -34933.56
627235, 6841875.50, -1654886.12, 8739307.00, -2765718.75, 4711993.50, -34933.92
627244, 6842262.50, -1655095.87, 8739517.00, -2765812.50, 4712020.50, -34934.28
627253, 6842627.00, -1655290.87, 8739726.00, -2765905.50, 4712047.00, -34934.64
627262, 6843044.00, -1655520.00, 8739936.00, -2765999.25, 4712073.50, -34935.00
627271, 6843408.00, -1655715.00, 8740146.00, -2766092.75, 4712100.00, -34935.36
627280, 6843772.50, -1655910.00, 8740355.00, -2766186.00, 4712126.50, -34935.72
627290, 6844118.00, -1656092.50, 8740563.00, -2766279.00, 4712153.00, -34936.08
627299, 6844463.50, -1656275.00, 8740773.00, -2766372.75, 4712179.50, -34936.44
627308, 6844809.00, -1656457.50, 8740982.00, -2766465.75, 4712206.00, -34936.80
627317, 6845124.50, -1656622.87, 8741192.00, -2766559.50, 4712232.50, -34937.16
627326, 6845488.50, -1656817.37, 8741402.00, -2766653.25, 4712277.50, -34949.45
627336, 6845851.00, -1657011.00, 8741612.00, -2766746.75, 4712304.00, -34949.81
627345, 6846234.00, -1657218.50, 8741822.00, -2766840.50, 4712330.50, -34950.17
627354, 6846617.50, -1657426.00, 8742032.00, -2766934.25, 4712357.00, -34950.53
627363, 6847028.00, -1657651.62, 8742242.00, -2767028.00, 4712383.50, -34950.89
627373, 6847388.50, -1657843.87, 8742448.00, -2767118.75, 4712410.50, -34951.25
627382, 6847748.50, -1658036.25, 8742654.00, -2767210.50, 4712421.50, -34941.52
627390, 6848129.50, -1658242.37, 8742861.00, -2767302.00, 4712448.00, -34941.88
627399, 6848510.00, -1658448.50, 8743069.00, -2767394.50, 4712474.50, -34942.24
627408, 6848849.50, -1658627.37, 8743278.00, -2767487.00, 4712501.00, -34942.60
627418, 6849229.00, -1658832.75, 8743487.00, -2767580.00, 4712527.50, -34942.96
627427, 6849636.00, -1659056.25, 8743698.00, -2767673.75, 4712554.00, -34943.32
627436, 6850043.50, -1659279.75, 8743908.00, -2767767.25, 4712580.50, -34943.68
627445, 6850398.00, -1659469.12, 8744114.00, -2767858.25, 4712607.00, -34944.04
627454, 6850775.00, -1659673.12, 8744322.00, -2767949.75, 4712633.50, -34944.40
627464, 6851095.50, -1659842.87, 8744531.00, -2768042.00, 4712660.00, -34944.76
627473, 6851450.00, -1660032.25, 8744738.00, -2768133.50, 4712687.00, -34945.12
627482, 6851805.00, -1660221.50, 8744946.00, -2768225.00, 4712713.50, -34945.48
627491, 6852181.00, -1660424.75, 8745154.00, -2768317.25, 4712719.00, -34933.87
627501, 6852584.00, -1660646.25, 8745363.00, -2768409.50, 4712745.50, -34934.23
627510, 6852989.00, -1660868.25, 8745569.00, -2768499.75, 4712772.00, -34934.58
627519, 6853392.50, -1661089.62, 8745779.00, -2768592.75, 4712798.50, -34934.95
627527, 6853767.00, -1661292.12, 8745984.00, -2768683.25, 4712825.00, -34935.31
627536, 6854170.50, -1661513.50, 8746190.00, -2768773.50, 4712830.50, -34923.69
627546, 6854504.50, -1661689.50, 8746397.00, -2768864.50, 4712857.00, -34924.05
627555, 6854877.50, -1661891.12, 8746604.00, -2768955.50, 4712883.50, -34924.41
627564, 6855250.00, -1662092.87, 8746812.00, -2769047.00, 4712910.00, -34924.77
627573, 6855650.50, -1662312.75, 8747021.00, -2769139.00, 4712936.50, -34925.13
627582, 6856051.00, -1662532.62, 8747231.00, -2769231.25, 4712963.50, -34925.50
627592, 6856422.50, -1662733.62, 8747437.00, -2769321.25, 4712990.00, -34925.85
627601, 6856789.00, -1662933.75, 8747648.00, -2769414.75, 4713016.50, -34926.21
627610, 6857160.50, -1663134.75, 8747854.00, -2769505.25, 4713043.00, -34926.57
627619, 6857561.00, -1663354.62, 8748064.00, -2769598.00, 4713069.50, -34926.93
627629, 6857911.00, -1663541.00, 8748271.00, -2769689.25, 4713096.00, -34927.29
627638, 6858281.00, -1663741.12, 8748479.00, -2769780.50, 4713122.50, -34927.65
627647, 6858681.50, -1663961.00, 8748687.00, -2769871.75, 4713149.00, -34928.01
627656, 6859052.00, -1664161.25, 8748894.00, -2769963.00, 4713175.50, -34928.37
627664, 6859402.00, -1664347.50, 8749103.00, -2770054.75, 4713202.00, -34928.73
627674, 6859772.50, -1664547.75, 8749312.00, -2770146.75, 4713229.00, -34929.09
627683, 6860122.00, -1664734.00, 8749517.00, -2770236.25, 4713255.50, -34929.45
