11
9
64
102
9
9
165
9
9
11
9
9
9
10
9
9
9
9
10
9
10
9
9
10
9
9
9
10
10
9
9
9
10
9
9
9
10
9
10
9
9
10
9
9
9
9
10
10
9
9
10
9
9
9
9
10
9
9
9
11
9
9
9
9
10
9
9
174
9
11
9
9
9
9
10
9
9
10
10
9
9
9
9
10
9
10
9
10
9
9
9
37
9
9
10
9
9
19
10
92
18
10
9
9
18
202
9
10
9
9
9
10
9
9
10
128
19
18
9
10
10
9
9
19
18
20
38
9
9
9
11
9
9
10
9
10
10
9
9
11
9
9
10
9
10
10
9
9
11
9
9
10
9
10
10
9
9
11
9
9
10
10
9
10
9
9
11
9
9
9
11
9
9
10
9
10
10
9
9
11
9
9
10
9
10
10
9
9
11
9
9
9
10
10
9
10
9
10
10
9
9
10
10
9
9
10
10
9
10
9
9
11
9
9
9
11
9
9
10
9
10
10
9
9
11
9
10
9
9
11
9
9
10
10
9
10
9
9
11
9
9
9
11
9
9
10
10
9
10
9
9
11
9
9
9
11
9
9
10
9
10
10
9
9
11
9
9
10
9
10
10
9
9
10
10
9
9
10
10
9
10
9
10
10
9
9
10
10
9
9
10
10
10
9
9
9
11
9
10
9
10
10
9
9
10
10
9
10
9
10
10
9
9
212
9
10
9
9
10
10
9
9
10
9
10
9
9
10
10
9
9
9
9
11
9
9
9
10
9
9
9
10
10
9
9
9
9
395
9
9
9
10
9
10
9
9
10
9
9
9
11
9
9
9
9
10
10
9
9
10
9
10
9
9
10
9
9
9
11
9
9
9
9
10
9
10
9
10
9
9
9
9
10
9
9
9
9
10
10
9
9
10
17
18
568
9
9
10
10
9
9
9
9
10
9
18
10
9
9
9
9
10
9
10
9
19
18
9
10
9
9
9
37
19

18
10
9
9
9
9
10
9
9
9
10
10
9
9
9
19
18
19
27
18
18
19
