time,hb0,hbO20,hb1,hbO21,hb4,hbO24
1185361, 17096646.00, -4692357.50, 15821830.00, -4387919.00, 9877479.00, -145117.26
1185371, 17096906.00, -4692482.50, 15821830.00, -4387919.00, 9877510.00, -145117.68
1185379, 17097170.00, -4692611.00, 15821830.00, -4387919.00, 9877540.00, -145118.10
1185388, 17097456.00, -4692752.50, 15821830.00, -4387919.00, 9877571.00, -145118.53
1185397, 17097734.00, -4692889.50, 15821830.00, -4387919.00, 9877586.00, -145110.17
1185406, 17098000.00, -4693018.00, 15821830.00, -4387919.00, 9877617.00, -145110.59
1185416, 17098270.00, -4693150.50, 15821830.00, -4387919.00, 9877647.00, -145111.01
1185425, 17098548.00, -4693287.50, 15821830.00, -4387919.00, 9877678.00, -145111.43
1185434, 17098814.00, -4693416.00, 15821830.00, -4387919.00, 9877708.00, -145111.85
1185443, 17099100.00, -4693558.00, 15821830.00, -4387919.00, 9877739.00, -145112.28
1185453, 17099372.00, -4693691.00, 15821830.00, -4387919.00, 9877769.00, -145112.70
1185462, 17099656.00, -4693833.00, 15821830.00, -4387919.00, 9877800.00, -145113.10
1185471, 17099916.00, -4693958.00, 15821830.00, -4387919.00, 9877830.00, -145113.53
1185480, 17100204.00, -4694100.50, 15821830.00, -4387919.00, 9877861.00, -145113.95
1185489, 17100470.00, -4694229.00, 15821830.00, -4387919.00, 9877891.00, -145114.37
1185499, 17100750.00, -4694367.50, 15821830.00, -4387919.00, 9877922.00, -145114.79
1185508, 17101030.00, -4694505.00, 15821830.00, -4387919.00, 9877952.00, -145115.21
1185517, 17101294.00, -4694633.50, 15821830.00, -4387919.00, 9877983.00, -145115.64
1185526, 17101560.00, -4694762.50, 15821830.00, -4387919.00, 9878013.00, -145116.04
1185536, 17101832.00, -4694895.50, 15821830.00, -4387919.00, 9878044.00, -145116.46
1185545, 17102112.00, -4695033.00, 15821830.00, -4387919.00, 9878074.00, -145116.89
1185554, 17102384.00, -4695166.00, 15821830.00, -4387919.00, 9878105.00, -145117.31
1185563, 17102644.00, -4695291.50, 15821830.00, -4387919.00, 9878135.00, -145117.73
1185572, 17102910.00, -4695421.00, 15821830.00, -4387919.00, 9878166.00, -145118.15
1185581, 17103176.00, -4695550.00, 15821830.00, -4387919.00, 9878196.00, -145118.57
1185590, 17103442.00, -4695679.50, 15821830.00, -4387919.00, 9878227.00, -145118.98
1185599, 17103720.00, -4695816.50, 15821830.00, -4387919.00, 9878257.00, -145119.40
1185608, 17104000.00, -4695954.50, 15821830.00, -4387919.00, 9878288.00, -145119.82
1185617, 17104288.00, -4696097.00, 15821830.00, -4387919.00, 9878318.00, -145120.25
1185627, 17104574.00, -4696239.50, 15821830.00, -4387919.00, 9878349.00, -145120.67
1185636, 17104840.00, -4696368.00, 15821830.00, -4387919.00, 9878380.00, -145121.09
1185645, 17105120.00, -4696505.50, 15821830.00, -4387919.00, 9878410.00, -145121.50
1185654, 17105394.00, -4696639.50, 15821830.00, -4387919.00, 9878441.00, -145121.92
1185664, 17105666.00, -4696772.50, 15821830.00, -4387919.00, 9878471.00, -145122.34
1185673, 17105944.00, -4696910.00, 15821830.00, -4387919.00, 9878502.00, -145122.76
1185682, 17106210.00, -4697039.00, 15821830.00, -4387919.00, 9878532.00, -145123.18
1185691, 17106500.00, -4697182.00, 15821830.00, -4387919.00, 9878563.00, -145123.60
1185700, 17106778.00, -4697320.50, 15821830.00, -4387919.00, 9878593.00, -145124.03
1185710, 17107036.00, -4697446.50, 15821830.00, -4387919.00, 9878624.00, -145124.43
1185719, 17107322.00, -4697589.00, 15821830.00, -4387919.00, 9878654.00, -145124.85
1185728, 17107596.00, -4697722.00, 15821830.00, -4387919.00, 9878685.00, -145125.28
1185737, 17107874.00, -4697859.50, 15821830.00, -4387919.00, 9878715.00, -145125.70
1185746, 17108134.00, -4697984.50, 15821830.00, -4387919.00, 9878746.00, -145126.12
1185756, 17108406.00, -4698117.50, 15821830.00, -4387919.00, 9878776.00, -145126.54
1185765, 17108686.00, -4698255.00, 15821830.00, -4387919.00, 9878807.00, -145126.96
1185774, 17108972.00, -4698397.00, 15821830.00, -4387919.00, 9878837.00, -145127.37
1185783, 17109250.00, -4698534.00, 15821830.00, -4387919.00, 9878868.00, -145127.79
1185793, 17109530.00, -4698671.50, 15821830.00, -4387919.00, 9878898.00, -145128.21
1185802, 17109794.00, -4698800.00, 15821830.00, -4387919.00, 9878929.00, -145128.64
1185811, 17110074.00, -4698937.00, 15821830.00, -4387919.00, 9878959.00, -145129.06
1185819, 17110352.00, -4699074.00, 15821830.00, -4387919.00, 9878990.00, -145129.48
1185828, 17110622.00, -4699206.50, 15821830.00, -4387919.00, 9879020.00, -145129.90
1185838, 17110888.00, -4699335.00, 15821830.00, -4387919.00, 9879051.00, -145130.31
1185847, 17111152.00, -4699463.50, 15821830.00, -4387919.00, 9879081.00, -145130.73
1185856, 17111412.00, -4699588.00, 15821830.00, -4387919.00, 9879100.00, -145123.43
1185865, 17111690.00, -4699725.00, 15821830.00, -4387919.00, 9879131.00, -145123.85
1185874, 17111948.00, -4699849.50, 15821830.00, -4387919.00, 9879161.00, -145124.28
1185884, 17112214.00, -4699978.50, 15821830.00, -4387919.00, 9879192.00, -145124.70
1185893, 17112500.00, -4700120.00, 15821830.00, -4387919.00, 9879222.00, -145125.12
1185902, 17112786.00, -4700262.00, 15821830.00, -4387919.00, 9879253.00, -145125.54
1185911, 17113064.00, -4700399.00, 15821830.00, -4387919.00, 9879283.00, -145125.96
1185921, 17113342.00, -4700536.00, 15821830.00, -4387919.00, 9879314.00, -145126.37
1185930, 17113628.00, -4700678.00, 15821830.00, -4387919.00, 9879344.00, -145126.79
1185939, 17113914.00, -4700820.50, 15821830.00, -4387919.00, 9879375.00, -145127.21
1185948, 17114186.00, -4700953.00, 15821830.00, -4387919.00, 9879406.00, -145127.64
1185957, 17114472.00, -4701095.00, 15821830.00, -4387919.00, 9879436.00, -145128.06
1185967, 17114742.00, -4701227.50, 15821830.00, -4387919.00, 9879467.00, -145128.48
1185976, 17115002.00, -4701352.00, 15821830.00, -4387919.00, 9879497.00, -145128.90
1185985, 17115288.00, -4701494.00, 15821830.00, -4387919.00, 9879528.00, -145129.31
1185994, 17115554.00, -4701623.00, 15821830.00, -4387919.00, 9879558.00, -145129.73
1186003, 17115832.00, -4701760.00, 15821830.00, -4387919.00, 9879589.00, -145130.15
1186012, 17116104.00, -4701892.50, 15821830.00, -4387919.00, 9879619.00, -145130.57
1186021, 17116382.00, -4702029.50, 15821830.00, -4387919.00, 9879650.00, -145131.00
1186030, 17116668.00, -4702172.00, 15821830.00, -4387919.00, 9879680.00, -145131.42
1186039, 17116948.00, -4702309.50, 15821830.00, -4387919.00, 9879711.00, -145131.84
1186049, 17117226.00, -4702446.50, 15821830.00, -4387919.00, 9879741.00, -145132.25
1186058, 17117504.00, -4702583.50, 15821830.00, -4387919.00, 9879772.00, -145132.67
1186067, 17117778.00, -4702716.50, 15821830.00, -4387919.00, 9879791.00, -145125.37
1186076, 17118050.00, -4702849.50, 15821830.00, -4387919.00, 9879821.00, -145125.79
1186085, 17118322.00, -4702983.00, 15821830.00, -4387919.00, 9879852.00, -145126.21
1186095, 17118602.00, -4703120.50, 15821830.00, -4387919.00, 9879882.00, -145126.64
1186104, 17118886.00, -4703262.50, 15821830.00, -4387919.00, 9879913.00, -145127.06
1186113, 17119136.00, -4703380.00, 15821830.00, -4387919.00, 9879943.00, -145127.48
1186122, 17119408.00, -4703513.00, 15821830.00, -4387919.00, 9879974.00, -145127.89
1186131, 17119700.00, -4703660.50, 15821830.00, -4387919.00, 9880004.00, -145128.31
1186141, 17119980.00, -4703798.00, 15821830.00, -4387919.00, 9880035.00, -145128.73
1186150, 17120258.00, -4703935.00, 15821830.00, -4387919.00, 9880065.00, -145129.15
1186159, 17120538.00, -4704072.50, 15821830.00, -4387919.00, 9880096.00, -145129.57
1186168, 17120818.00, -4704210.00, 15821830.00, -4387919.00, 9880126.00, -145130.00
1186178, 17121084.00, -4704339.00, 15821830.00, -4387919.00, 9880157.00, -145130.42
1186187, 17121370.00, -4704481.50, 15821830.00, -4387919.00, 9880187.00, -145130.82
1186196, 17121636.00, -4704611.00, 15821830.00, -4387919.00, 9880218.00, -145131.25
1186205, 17121910.00, -4704744.00, 15821830.00, -4387919.00, 9880248.00, -145131.67
1186214, 17122188.00, -4704881.00, 15821830.00, -4387919.00, 9880279.00, -145132.09
1186224, 17122460.00, -4705014.50, 15821830.00, -4387919.00, 9880309.00, -145132.51
1186233, 17122750.00, -4705158.00, 15821830.00, -4387919.00, 9880340.00, -145132.93
1186242, 17123010.00, -4705283.00, 15821830.00, -4387919.00, 9880370.00, -145133.35
1186251, 17123298.00, -4705426.50, 15821830.00, -4387919.00, 9880401.00, -145133.76
1186259, 17123576.00, -4705564.00, 15821830.00, -4387919.00, 9880432.00, -145134.18
1186269, 17123842.00, -4705692.50, 15821830.00, -4387919.00, 9880462.00, -145134.60
1186278, 17124116.00, -4705826.50, 15821830.00, -4387919.00, 9880493.00, -145135.03
1186287, 17124382.00, -4705956.00, 15821830.00, -4387919.00, 9880523.00, -145135.45
1186296, 17124662.00, -4706094.00, 15821830.00, -4387919.00, 9880554.00, -145135.87
1186306, 17124936.00, -4706227.50, 15821830.00, -4387919.00, 9880584.00, -145136.29
1186315, 17125222.00, -4706370.00, 15821830.00, -4387919.00, 9880615.00, -145136.70
1186324, 17125488.00, -4706499.50, 15821830.00, -4387919.00, 9880645.00, -145137.12
1186333, 17125748.00, -4706625.00, 15821830.00, -4387919.00, 9880676.00, -145137.54
1186342, 17126020.00, -4706758.00, 15821830.00, -4387919.00, 9880706.00, -145137.96
1186352, 17126296.00, -4706892.50, 15821830.00, -4387919.00, 9880737.00, -145138.39
1186361, 17126574.00, -4707030.50, 15821830.00, -4387919.00, 9880767.00, -145138.81
1186370, 17126854.00, -4707168.50, 15821830.00, -4387919.00, 9880798.00, -145139.23
1186379, 17127126.00, -4707301.50, 15821830.00, -4387919.00, 9880828.00, -145139.64
1186388, 17127408.00, -4707440.00, 15821830.00, -4387919.00, 9880859.00, -145140.06
1186398, 17127696.00, -4707583.50, 15821830.00, -4387919.00, 9880889.00, -145140.48
1186407, 17127984.00, -4707726.50, 15821830.00, -4387919.00, 9880920.00, -145140.90
1186416, 17128262.00, -4707864.00, 15821830.00, -4387919.00, 9880950.00, -145141.32
1186425, 17128550.00, -4708006.50, 15821830.00, -4387919.00, 9880981.00, -145141.75
1186435, 17128816.00, -4708136.00, 15821830.00, -4387919.00, 9881011.00, -145142.17
1186444, 17129088.00, -4708269.00, 15821830.00, -4387919.00, 9881042.00, -145142.57
1186453, 17129360.00, -4708402.00, 15821830.00, -4387919.00, 9881072.00, -145143.00
1186461, 17129632.00, -4708535.00, 15821830.00, -4387919.00, 9881103.00, -145143.42
1186470, 17129912.00, -4708673.50, 15821830.00, -4387919.00, 9881133.00, -145143.84
1186480, 17130178.00, -4708802.00, 15821830.00, -4387919.00, 9881164.00, -145144.26
1186489, 17130456.00, -4708939.00, 15821830.00, -4387919.00, 9881194.00, -145144.68
1186498, 17130728.00, -4709072.50, 15821830.00, -4387919.00, 9881225.00, -145145.09
1186507, 17131014.00, -4709214.00, 15821830.00, -4387919.00, 9881255.00, -145145.51
1186516, 17131286.00, -4709347.00, 15821830.00, -4387919.00, 9881286.00, -145145.93
1186526, 17131558.00, -4709480.50, 15821830.00, -4387919.00, 9881317.00, -145146.35
1186535, 17131844.00, -4709622.00, 15821830.00, -4387919.00, 9881347.00, -145146.78
1186544, 17132110.00, -4709751.00, 15821830.00, -4387919.00, 9881378.00, -145147.20
1186553, 17132396.00, -4709892.50, 15821830.00, -4387919.00, 9881408.00, -145147.62
1186563, 17132666.00, -4710024.50, 15821830.00, -4387919.00, 9881439.00, -145148.03
1186572, 17132938.00, -4710157.00, 15821830.00, -4387919.00, 9881469.00, -145148.45
1186581, 17133208.00, -4710289.50, 15821830.00, -4387919.00, 9881500.00, -145148.87
1186590, 17133486.00, -4710426.50, 15821830.00, -4387919.00, 9881530.00, -145149.29
1186599, 17133764.00, -4710563.50, 15821830.00, -4387919.00, 9881561.00, -145149.71
1186609, 17134030.00, -4710692.00, 15821830.00, -4387919.00, 9881591.00, -145150.14
1186618, 17134296.00, -4710821.00, 15821830.00, -4387919.00, 9881622.00, -145150.56
1186627, 17134566.00, -4710953.50, 15821830.00, -4387919.00, 9881637.00, -145142.20
1186636, 17134832.00, -4711082.00, 15821830.00, -4387919.00, 9881667.00, -145142.62
1186646, 17135112.00, -4711219.50, 15821830.00, -4387919.00, 9881698.00, -145143.04
1186655, 17135390.00, -4711356.50, 15821830.00, -4387919.00, 9881729.00, -145143.46
1186664, 17135676.00, -4711498.50, 15821830.00, -4387919.00, 9881759.00, -145143.87
1186672, 17135946.00, -4711631.00, 15821830.00, -4387919.00, 9881790.00, -145144.29
1186681, 17136224.00, -4711768.00, 15821830.00, -4387919.00, 9881820.00, -145144.71
1186691, 17136484.00, -4711892.50, 15821830.00, -4387919.00, 9881851.00, -145145.14
1186700, 17136768.00, -4712034.50, 15821830.00, -4387919.00, 9881881.00, -145145.56
1186709, 17137042.00, -4712167.50, 15821830.00, -4387919.00, 9881912.00, -145145.98
1186718, 17137306.00, -4712296.00, 15821830.00, -4387919.00, 9881942.00, -145146.40
1186727, 17137586.00, -4712433.50, 15821830.00, -4387919.00, 9881973.00, -145146.81
1186737, 17137864.00, -4712570.50, 15821830.00, -4387919.00, 9882003.00, -145147.23
1186746, 17138130.00, -4712699.50, 15821830.00, -4387919.00, 9882034.00, -145147.65
1186755, 17138408.00, -4712836.50, 15821830.00, -4387919.00, 9882049.00, -145139.29
1186764, 17138692.00, -4712977.50, 15821830.00, -4387919.00, 9882079.00, -145139.71
1186774, 17138964.00, -4713110.50, 15821830.00, -4387919.00, 9882110.00, -145140.14
1186783, 17139236.00, -4713243.00, 15821830.00, -4387919.00, 9882141.00, -145140.56
1186792, 17139514.00, -4713380.00, 15821830.00, -4387919.00, 9882171.00, -145140.98
1186801, 17139786.00, -4713512.50, 15821830.00, -4387919.00, 9882202.00, -145141.40
1186810, 17140070.00, -4713654.50, 15821830.00, -4387919.00, 9882232.00, -145141.82
1186820, 17140356.00, -4713796.50, 15821830.00, -4387919.00, 9882263.00, -145142.23
1186829, 17140622.00, -4713925.00, 15821830.00, -4387919.00, 9882293.00, -145142.65
1186838, 17140888.00, -4714054.00, 15821830.00, -4387919.00, 9882324.00, -145143.07
1186847, 17141154.00, -4714182.50, 15821830.00, -4387919.00, 9882354.00, -145143.50
1186855, 17141420.00, -4714311.00, 15821830.00, -4387919.00, 9882385.00, -145143.92
1186865, 17141690.00, -4714443.50, 15821830.00, -4387919.00, 9882415.00, -145144.34
1186874, 17141962.00, -4714576.50, 15821830.00, -4387919.00, 9882446.00, -145144.76
1186883, 17142230.00, -4714705.50, 15821830.00, -4387919.00, 9882476.00, -145145.17
1186892, 17142496.00, -4714834.50, 15821830.00, -4387919.00, 9882507.00, -145145.59
1186902, 17142782.00, -4714977.00, 15821830.00, -4387919.00, 9882537.00, -145146.01
1186911, 17143036.00, -4715098.00, 15821830.00, -4387919.00, 9882568.00, -145146.43
1186920, 17143308.00, -4715231.00, 15821830.00, -4387919.00, 9882598.00, -145146.85
1186929, 17143574.00, -4715360.00, 15821830.00, -4387919.00, 9882629.00, -145147.28
1186938, 17143862.00, -4715502.50, 15821830.00, -4387919.00, 9882659.00, -145147.70
1186948, 17144134.00, -4715636.00, 15821830.00, -4387919.00, 9882690.00, -145148.10
1186957, 17144406.00, -4715769.00, 15821830.00, -4387919.00, 9882720.00, -145148.53
1186966, 17144686.00, -4715906.50, 15821830.00, -4387919.00, 9882751.00, -145148.95
1186975, 17144974.00, -4716049.00, 15821830.00, -4387919.00, 9882781.00, -145149.37
1186984, 17145240.00, -4716178.00, 15821830.00, -4387919.00, 9882812.00, -145149.79
1186994, 17145518.00, -4716315.50, 15821830.00, -4387919.00, 9882842.00, -145150.21
1187003, 17145778.00, -4716440.50, 15821830.00, -4387919.00, 9882873.00, -145150.64
1187012, 17146052.00, -4716573.50, 15821830.00, -4387919.00, 9882903.00, -145151.04
1187021, 17146324.00, -4716707.00, 15821830.00, -4387919.00, 9882934.00, -145151.46
1187031, 17146604.00, -4716845.00, 15821830.00, -4387919.00, 9882964.00, -145151.89
1187040, 17146890.00, -4716987.50, 15821830.00, -4387919.00, 9882995.00, -145152.31
1187049, 17147178.00, -4717130.50, 15821830.00, -4387919.00, 9883026.00, -145152.73
1187058, 17147452.00, -4717264.00, 15821830.00, -4387919.00, 9883056.00, -145153.15
1187067, 17147734.00, -4717403.00, 15821830.00, -4387919.00, 9883087.00, -145153.56
1187077, 17148000.00, -4717532.50, 15821830.00, -4387919.00, 9883117.00, -145153.98
1187086, 17148260.00, -4717658.00, 15821830.00, -4387919.00, 9883148.00, -145154.40
1187095, 17148538.00, -4717796.00, 15821830.00, -4387919.00, 9883178.00, -145154.82
1187104, 17148812.00, -4717929.50, 15821830.00, -4387919.00, 9883209.00, -145155.25
1187112, 17149078.00, -4718059.00, 15821830.00, -4387919.00, 9883239.00, -145155.67
1187122, 17149344.00, -4718188.50, 15821830.00, -4387919.00, 9883270.00, -145156.09
1187131, 17149632.00, -4718331.50, 15821830.00, -4387919.00, 9883300.00, -145156.50
1187140, 17149898.00, -4718461.00, 15821830.00, -4387919.00, 9883331.00, -145156.92
1187149, 17150164.00, -4718590.50, 15821830.00, -4387919.00, 9883361.00, -145157.34
1187159, 17150444.00, -4718728.00, 15821830.00, -4387919.00, 9883392.00, -145157.76
1187168, 17150732.00, -4718870.50, 15821830.00, -4387919.00, 9883422.00, -145158.18
1187177, 17151010.00, -4719007.50, 15821830.00, -4387919.00, 9883453.00, -145158.60
1187186, 17151290.00, -4719146.00, 15821830.00, -4387919.00, 9883483.00, -145159.03
1187195, 17151556.00, -4719274.50, 15821830.00, -4387919.00, 9883514.00, -145159.43
1187205, 17151840.00, -4719416.50, 15821830.00, -4387919.00, 9883544.00, -145159.85
1187214, 17152112.00, -4719549.00, 15821830.00, -4387919.00, 9883575.00, -145160.28
1187223, 17152370.00, -4719676.00, 15821830.00, -4387919.00, 9883605.00, -145160.70
1187232, 17152656.00, -4719818.00, 15821830.00, -4387919.00, 9883636.00, -145161.12
1187241, 17152936.00, -4719955.50, 15821830.00, -4387919.00, 9883666.00, -145161.54
1187251, 17153200.00, -4720084.00, 15821830.00, -4387919.00, 9883697.00, -145161.96
1187259, 17153464.00, -4720212.00, 15821830.00, -4387919.00, 9883727.00, -145162.37
1187268, 17153730.00, -4720340.50, 15821830.00, -4387919.00, 9883758.00, -145162.79
1187277, 17154008.00, -4720477.50, 15821830.00, -4387919.00, 9883788.00, -145163.21
1187287, 17154294.00, -4720619.50, 15821830.00, -4387919.00, 9883819.00, -145163.64
1187296, 17154572.00, -4720756.50, 15821830.00, -4387919.00, 9883849.00, -145164.06
1187305, 17154852.00, -4720893.50, 15821830.00, -4387919.00, 9883880.00, -145164.48
1187314, 17155124.00, -4721026.50, 15821830.00, -4387919.00, 9883911.00, -145164.90
1187323, 17155396.00, -4721159.50, 15821830.00, -4387919.00, 9883941.00, -145165.31
1187333, 17155682.00, -4721302.00, 15821830.00, -4387919.00, 9883972.00, -145165.73
1187342, 17155948.00, -4721431.00, 15821830.00, -4387919.00, 9884002.00, -145166.15
1187351, 17156228.00, -4721568.50, 15821830.00, -4387919.00, 9884033.00, -145166.57
1187360, 17156508.00, -4721706.00, 15821830.00, -4387919.00, 9884063.00, -145167.00
1187369, 17156794.00, -4721849.00, 15821830.00, -4387919.00, 9884094.00, -145167.42
1187379, 17157060.00, -4721977.00, 15821830.00, -4387919.00, 9884124.00, -145167.84
1187388, 17157326.00, -4722106.00, 15821830.00, -4387919.00, 9884155.00, -145168.25
1187396, 17157592.00, -4722235.00, 15821830.00, -4387919.00, 9884185.00, -145168.67
1187405, 17157858.00, -4722363.50, 15821830.00, -4387919.00, 9884216.00, -145169.09
1187415, 17158130.00, -4722496.50, 15821830.00, -4387919.00, 9884246.00, -145169.51
1187424, 17158396.00, -4722625.50, 15821830.00, -4387919.00, 9884277.00, -145169.93
1187433, 17158660.00, -4722754.00, 15821830.00, -4387919.00, 9884307.00, -145170.35
1187442, 17158926.00, -4722882.50, 15821830.00, -4387919.00, 9884338.00, -145170.78
1187451, 17159206.00, -4723020.50, 15821830.00, -4387919.00, 9884368.00, -145171.18
1187461, 17159472.00, -4723149.50, 15821830.00, -4387919.00, 9884399.00, -145171.60
1187470, 17159738.00, -4723279.00, 15821830.00, -4387919.00, 9884429.00, -145172.03
1187479, 17160024.00, -4723421.50, 15821830.00, -4387919.00, 9884460.00, -145172.45
1187488, 17160290.00, -4723550.00, 15821830.00, -4387919.00, 9884490.00, -145172.87
1187497, 17160570.00, -4723687.50, 15821830.00, -4387919.00, 9884521.00, -145173.29
1187507, 17160832.00, -4723814.00, 15821830.00, -4387919.00, 9884551.00, -145173.71
1187516, 17161110.00, -4723951.50, 15821830.00, -4387919.00, 9884582.00, -145174.12
1187525, 17161374.00, -4724078.00, 15821830.00, -4387919.00, 9884612.00, -145174.54
1187533, 17161676.00, -4724231.50, 15821830.00, -4387919.00, 9884643.00, -145174.96
1187544, 17161944.00, -4724361.50, 15822029.00, -4388008.50, 9884673.00, -145175.39
1187553, 17162218.00, -4724496.00, 15822242.00, -4388108.50, 9884704.00, -145175.81
1187562, 17162522.00, -4724650.00, 15822727.00, -4388385.50, 9884719.00, -145167.45
1187571, 17162786.00, -4724777.00, 15822727.00, -4388385.50, 9884750.00, -145167.87
1187580, 17163066.00, -4724915.00, 15822727.00, -4388385.50, 9884765.00, -145159.51
1187590, 17163320.00, -4725036.00, 15822727.00, -4388385.50, 9884796.00, -145159.93
1187599, 17163622.00, -4725189.00, 15822727.00, -4388385.50, 9884826.00, -145160.35
1187608, 17163876.00, -4725309.50, 15822727.00, -4388385.50, 9884857.00, -145160.78
1187617, 17164180.00, -4725463.50, 15822727.00, -4388385.50, 9884887.00, -145161.20
1187627, 17164442.00, -4725590.00, 15823187.00, -4388648.50, 9884918.00, -145161.62
1187636, 17164716.00, -4725725.00, 15823187.00, -4388648.50, 9884948.00, -145162.03
1187645, 17165012.00, -4725873.50, 15823187.00, -4388648.50, 9884979.00, -145162.45
1187654, 17165318.00, -4726025.00, 15823187.00, -4388648.50, 9885009.00, -145162.87
1187663, 17165622.00, -4726179.00, 15823187.00, -4388648.50, 9885040.00, -145163.29
1187673, 17165900.00, -4726315.50, 15823187.00, -4388648.50, 9885084.00, -145171.45
1187682, 17166212.00, -4726475.00, 15823187.00, -4388648.50, 9885115.00, -145171.87
1187691, 17166484.00, -4726608.00, 15823187.00, -4388648.50, 9885145.00, -145172.29
1187700, 17166788.00, -4726762.00, 15823187.00, -4388648.50, 9885176.00, -145172.70
1187709, 17167072.00, -4726902.00, 15823187.00, -4388648.50, 9885206.00, -145173.12
1187719, 17167376.00, -4727057.00, 15823187.00, -4388648.50, 9885237.00, -145173.54
1187728, 17167674.00, -4727206.50, 15823671.00, -4388925.00, 9885267.00, -145173.96
1187737, 17167950.00, -4727342.00, 15823867.00, -4389013.00, 9885300.00, -145174.40
1187746, 17168266.00, -4727502.50, 15824366.00, -4389298.50, 9885330.00, -145174.82
1187756, 17168538.00, -4727635.00, 15824366.00, -4389298.50, 9885363.00, -145175.26
1187765, 17168860.00, -4727801.00, 15824366.00, -4389298.50, 9885393.00, -145175.68
1187774, 17169126.00, -4727930.00, 15824366.00, -4389298.50, 9885425.00, -145176.12
1187783, 17169462.00, -4728104.00, 15824366.00, -4389298.50, 9885456.00, -145176.54
1187792, 17169746.00, -4728244.50, 15824366.00, -4389298.50, 9885486.00, -145176.96
1187802, 17170052.00, -4728399.50, 15824366.00, -4389298.50, 9885517.00, -145177.39
1187811, 17170334.00, -4728539.00, 15824366.00, -4389298.50, 9885547.00, -145177.79
1187820, 17170640.00, -4728694.50, 15824366.00, -4389298.50, 9885580.00, -145178.23
1187829, 17170954.00, -4728854.50, 15824366.00, -4389298.50, 9885610.00, -145178.65
1187838, 17171230.00, -4728990.00, 15824366.00, -4389298.50, 9885629.00, -145171.35
1187847, 17171534.00, -4729143.50, 15824366.00, -4389298.50, 9885660.00, -145171.78
1187857, 17171800.00, -4729272.50, 15824366.00, -4389298.50, 9885692.00, -145172.21
1187865, 17172120.00, -4729438.00, 15824366.00, -4389298.50, 9885723.00, -145172.64
1187874, 17172398.00, -4729574.00, 15824366.00, -4389298.50, 9885753.00, -145173.06
1187884, 17172720.00, -4729740.50, 15824366.00, -4389298.50, 9885784.00, -145173.48
1187893, 17173010.00, -4729884.50, 15824366.00, -4389298.50, 9885814.00, -145173.90
1187902, 17173304.00, -4730032.50, 15824366.00, -4389298.50, 9885845.00, -145174.32
1187911, 17173608.00, -4730186.00, 15824514.00, -4389352.50, 9885875.00, -145174.73
1187920, 17173896.00, -4730330.50, 15824662.00, -4389406.00, 9885906.00, -145175.15
1187931, 17174202.00, -4730487.00, 15824810.00, -4389460.00, 9885936.00, -145175.57
1187940, 17174476.00, -4730619.00, 15824957.00, -4389514.00, 9885955.00, -145168.28
1187949, 17174786.00, -4730778.00, 15825105.00, -4389568.00, 9885986.00, -145168.70
1187958, 17175052.00, -4730907.00, 15825249.00, -4389619.00, 9886016.00, -145169.12
1187968, 17175368.00, -4731068.00, 15825391.00, -4389669.00, 9886047.00, -145169.54
1187977, 17175650.00, -4731207.50, 15825533.00, -4389720.00, 9886077.00, -145169.96
1187986, 17175940.00, -4731352.00, 15825680.00, -4389773.00, 9886108.00, -145170.39
1187995, 17176254.00, -4731513.00, 15825822.00, -4389823.00, 9886138.00, -145170.79
1188004, 17176528.00, -4731645.00, 15825964.00, -4389873.50, 9886157.00, -145163.50
1188014, 17176832.00, -4731799.50, 15826112.00, -4389927.50, 9886188.00, -145163.92
1188023, 17177100.00, -4731929.50, 15826254.00, -4389977.00, 9886207.00, -145156.62
1188033, 17177448.00, -4732112.50, 15826396.00, -4390028.00, 9886237.00, -145157.04
1188042, 17177714.00, -4732241.00, 15826537.00, -4390076.00, 9886268.00, -145157.46
1188051, 17178018.00, -4732395.50, 15826678.00, -4390125.50, 9886298.00, -145157.89
1188061, 17178294.00, -4732530.50, 15826816.00, -4390172.50, 9886329.00, -145158.31
1188070, 17178586.00, -4732676.00, 15826956.00, -4390220.50, 9886348.00, -145151.01
1188079, 17178890.00, -4732830.50, 15827094.00, -4390267.50, 9886378.00, -145151.43
1188088, 17179168.00, -4732967.00, 15827235.00, -4390316.50, 9886411.00, -145151.87
1188098, 17179462.00, -4733114.50, 15827377.00, -4390366.50, 9886441.00, -145152.29
1188108, 17179736.00, -4733248.00, 15827520.00, -4390417.00, 9886460.00, -145145.00
1188117, 17180048.00, -4733407.50, 15827671.00, -4390474.00, 9886490.00, -145145.42
1188126, 17180322.00, -4733540.00, 15827822.00, -4390531.00, 9886521.00, -145145.82
1188135, 17180610.00, -4733684.00, 15827974.00, -4390588.00, 9886552.00, -145146.25
1188145, 17180908.00, -4733834.00, 15828130.00, -4390648.00, 9886582.00, -145146.67
1188154, 17181172.00, -4733963.50, 15828286.00, -4390708.00, 9886613.00, -145147.09
1188163, 17181488.00, -4734125.00, 15828445.00, -4390770.00, 9886643.00, -145147.51
1188172, 17181766.00, -4734261.00, 15828600.00, -4390829.00, 9886662.00, -145140.21
1188182, 17182114.00, -4734444.50, 15828757.00, -4390889.50, 9886693.00, -145140.64
1188191, 17182380.00, -4734573.00, 15828907.00, -4390945.50, 9886723.00, -145141.06
1188201, 17182684.00, -4734728.00, 15829054.00, -4390998.50, 9886754.00, -145141.48
