time,hb0,hbO20,hb1,hbO21,hb4,hbO24
301149, 3389045.75, -719752.50, 6642618.50, -2536437.00, 2433479.25, -28267.61
301158, 3389145.50, -719753.81, 6642718.50, -2536438.25, 2433579.00, -28268.97
301167, 3389245.25, -719755.18, 6642818.50, -2536439.75, 2433679.00, -28270.32
301176, 3389345.00, -719756.50, 6642918.50, -2536441.00, 2433778.75, -28271.68
301186, 3389445.00, -719757.75, 6643019.00, -2536442.50, 2433878.50, -28273.03
301195, 3389544.25, -719759.00, 6643119.00, -2536443.75, 2433978.25, -28274.39
349504, 3968827.75, -775994.56, 7140189.00, -2543854.00, 2937518.00, -33652.80
349513, 3968954.25, -776066.75, 7140189.00, -2543854.00, 2937546.75, -33653.19
349521, 3969080.50, -776138.93, 7140189.00, -2543854.00, 2937575.50, -33653.58
349531, 3969206.75, -776211.06, 7140189.00, -2543854.00, 2937604.00, -33653.98
349540, 3969263.50, -776237.87, 7140189.00, -2543854.00, 2937615.00, -33644.25
349548, 3969390.00, -776310.06, 7140189.00, -2543854.00, 2937643.75, -33644.64
349557, 3969516.25, -776382.18, 7140189.00, -2543854.00, 2937672.50, -33645.03
349566, 3969642.75, -776454.37, 7140189.00, -2543854.00, 2937701.00, -33645.42
349575, 3969769.00, -776526.56, 7140189.00, -2543854.00, 2937729.75, -33645.81
349584, 3969895.25, -776598.75, 7140189.00, -2543854.00, 2937758.50, -33646.20
349593, 3970021.75, -776670.93, 7140189.00, -2543854.00, 2937769.50, -33636.47
349601, 3970148.00, -776743.06, 7140189.00, -2543854.00, 2937798.25, -33636.86
349611, 3970274.25, -776815.25, 7140189.00, -2543854.00, 2937826.75, -33637.25
349620, 3970400.75, -776887.43, 7140189.00, -2543854.00, 2937855.50, -33637.64
349628, 3970480.25, -776933.00, 7140189.00, -2543854.00, 2937884.25, -33638.03
349637, 3970606.75, -777005.18, 7140189.00, -2543854.00, 2937913.00, -33638.42
349645, 3970686.25, -777050.68, 7140189.00, -2543854.00, 2937941.50, -33638.81
349655, 3970812.75, -777122.87, 7140189.00, -2543854.00, 2937970.25, -33639.20
349664, 3970892.25, -777168.43, 7140189.00, -2543854.00, 2937999.00, -33639.59
349672, 3971018.75, -777240.62, 7140189.00, -2543854.00, 2938027.75, -33639.99
349681, 3971145.00, -777312.75, 7140189.00, -2543854.00, 2938056.25, -33640.38
349690, 3971271.25, -777384.93, 7140189.00, -2543854.00, 2938085.00, -33640.77
349699, 3971397.75, -777457.12, 7140189.00, -2543854.00, 2938113.75, -33641.16
349708, 3971454.50, -777483.87, 7140189.00, -2543854.00, 2938142.50, -33641.55
349717, 3971580.75, -777556.06, 7140189.00, -2543854.00, 2938171.00, -33641.94
349725, 3971707.25, -777628.25, 7140189.00, -2543854.00, 2938199.75, -33642.33
349734, 3971833.50, -777700.43, 7140189.00, -2543854.00, 2938228.50, -33642.72
349744, 3971890.25, -777727.18, 7140189.00, -2543854.00, 2938257.25, -33643.11
349752, 3972016.50, -777799.37, 7140189.00, -2543854.00, 2938285.75, -33643.50
349761, 3972143.00, -777871.56, 7140189.00, -2543854.00, 2938314.50, -33643.90
349770, 3972199.75, -777898.31, 7140189.00, -2543854.00, 2938343.25, -33644.29
349779, 3972326.00, -777970.50, 7140189.00, -2543854.00, 2938372.00, -33644.68
349788, 3972382.75, -777997.31, 7140189.00, -2543854.00, 2938400.50, -33645.07
349797, 3972462.50, -778042.81, 7140189.00, -2543854.00, 2938429.25, -33645.46
349805, 3972588.75, -778115.00, 7140189.00, -2543854.00, 2938458.00, -33645.85
349814, 3972715.25, -778187.18, 7140189.00, -2543854.00, 2938486.75, -33646.24
349824, 3972772.00, -778213.93, 7140189.00, -2543854.00, 2938515.25, -33646.63
349832, 3972898.25, -778286.12, 7140189.00, -2543854.00, 2938544.00, -33647.02
349841, 3972908.75, -778286.31, 7140189.00, -2543854.00, 2938572.75, -33647.41
349850, 3973035.00, -778358.43, 7140189.00, -2543854.00, 2938601.50, -33647.81
349858, 3973161.25, -778430.62, 7140189.00, -2543854.00, 2938630.00, -33648.20
349868, 3973287.75, -778502.81, 7140189.00, -2543854.00, 2938658.75, -33648.59
349877, 3973414.00, -778575.00, 7140189.00, -2543854.00, 2938687.50, -33648.98
349885, 3973540.25, -778647.12, 7140189.00, -2543854.00, 2938702.75, -33640.63
349894, 3973620.00, -778692.68, 7140189.00, -2543854.00, 2938731.50, -33641.02
349902, 3973746.25, -778764.87, 7140189.00, -2543854.00, 2938760.00, -33641.41
349912, 3973826.00, -778810.43, 7140189.00, -2543854.00, 2938771.00, -33631.67
349921, 3973882.75, -778837.18, 7140189.00, -2543854.00, 2938799.75, -33632.07
349929, 3973893.25, -778837.37, 7140189.00, -2543854.00, 2938828.50, -33632.46
349938, 3974019.50, -778909.50, 7140189.00, -2543854.00, 2938857.00, -33632.85
349947, 3974099.00, -778955.06, 7140189.00, -2543854.00, 2938885.75, -33633.24
349956, 3974225.50, -779027.25, 7140189.00, -2543854.00, 2938914.50, -33633.63
349965, 3974351.75, -779099.43, 7140189.00, -2543854.00, 2938943.25, -33634.02
349974, 3974431.50, -779145.00, 7140189.00, -2543854.00, 2938971.75, -33634.41
349982, 3974557.75, -779217.12, 7140189.00, -2543854.00, 2939000.50, -33634.80
349991, 3974614.50, -779243.93, 7140189.00, -2543854.00, 2939029.25, -33635.19
350001, 3974741.00, -779316.12, 7140189.00, -2543854.00, 2939058.00, -33635.58
350009, 3974867.25, -779388.25, 7140189.00, -2543854.00, 2939073.25, -33627.23
350018, 3974993.50, -779460.43, 7140189.00, -2543854.00, 2939101.75, -33627.62
350027, 3975073.25, -779506.00, 7140189.00, -2543854.00, 2939130.50, -33628.02
350035, 3975199.50, -779578.18, 7140189.00, -2543854.00, 2939159.25, -33628.41
350045, 3975279.25, -779623.68, 7140189.00, -2543854.00, 2939188.00, -33628.80
350054, 3975405.50, -779695.87, 7140189.00, -2543854.00, 2939216.50, -33629.19
350062, 3975485.25, -779741.43, 7140189.00, -2543854.00, 2939245.25, -33629.58
350071, 3975542.00, -779768.25, 7140189.00, -2543854.00, 2939260.50, -33621.23
350081, 3975668.25, -779840.37, 7140189.00, -2543854.00, 2939289.25, -33621.62
350089, 3975794.75, -779912.56, 7140189.00, -2543854.00, 2939318.00, -33622.01
350098, 3975921.00, -779984.75, 7140189.00, -2543854.00, 2939346.50, -33622.40
350107, 3975977.75, -780011.50, 7140189.00, -2543854.00, 2939375.25, -33622.79
350115, 3976034.50, -780038.31, 7140189.00, -2543854.00, 2939404.00, -33623.18
350125, 3976161.00, -780110.50, 7140189.00, -2543854.00, 2939432.75, -33623.57
350134, 3976287.25, -780182.62, 7140189.00, -2543854.00, 2939461.25, -33623.97
350142, 3976413.50, -780254.81, 7140189.00, -2543854.00, 2939490.00, -33624.36
350151, 3976540.00, -780327.00, 7140189.00, -2543854.00, 2939518.75, -33624.75
350159, 3976619.50, -780372.56, 7140189.00, -2543854.00, 2939547.50, -33625.14
350169, 3976746.00, -780444.68, 7140189.00, -2543854.00, 2939576.00, -33625.53
350178, 3976825.50, -780490.25, 7140189.00, -2543854.00, 2939604.75, -33625.92
350186, 3976952.00, -780562.43, 7140189.00, -2543854.00, 2939633.50, -33626.31
350195, 3977031.50, -780608.00, 7140189.00, -2543854.00, 2939662.25, -33626.70
350204, 3977088.25, -780634.75, 7140189.00, -2543854.00, 2939690.75, -33627.09
350213, 3977168.00, -780680.31, 7140189.00, -2543854.00, 2939719.50, -33627.48
350222, 3977224.75, -780707.06, 7140189.00, -2543854.00, 2939748.25, -33627.88
350231, 3977304.50, -780752.62, 7140189.00, -2543854.00, 2939777.00, -33628.27
350239, 3977384.00, -780798.18, 7140189.00, -2543854.00, 2939805.50, -33628.66
350248, 3977510.50, -780870.37, 7140189.00, -2543854.00, 2939834.25, -33629.05
350258, 3977567.25, -780897.12, 7140189.00, -2543854.00, 2939863.00, -33629.44
350266, 3977693.50, -780969.31, 7140189.00, -2543854.00, 2939891.75, -33629.83
350275, 3977819.75, -781041.50, 7140189.00, -2543854.00, 2939920.25, -33630.22
350284, 3977946.25, -781113.68, 7140189.00, -2543854.00, 2939949.00, -33630.61
350292, 3978072.50, -781185.81, 7140189.00, -2543854.00, 2939977.75, -33631.00
350302, 3978152.25, -781231.37, 7140189.00, -2543854.00, 2940006.50, -33631.39
350311, 3978231.75, -781276.93, 7140189.00, -2543854.00, 2940035.00, -33631.79
350319, 3978358.25, -781349.12, 7140189.00, -2543854.00, 2940063.75, -33632.18
350328, 3978437.75, -781394.62, 7140189.00, -2543854.00, 2940092.50, -33632.57
350338, 3978564.25, -781466.81, 7140189.00, -2543854.00, 2940121.25, -33632.96
350346, 3978643.75, -781512.37, 7140189.00, -2543854.00, 2940149.75, -33633.35
350355, 3978700.50, -781539.12, 7140189.00, -2543854.00, 2940178.50, -33633.74
350364, 3978827.00, -781611.31, 7140189.00, -2543854.00, 2940207.25, -33634.13
350372, 3978953.25, -781683.50, 7140189.00, -2543854.00, 2940236.00, -33634.52
350382, 3979079.50, -781755.68, 7140189.00, -2543854.00, 2940264.50, -33634.91
350391, 3979206.00, -781827.87, 7140189.00, -2543854.00, 2940293.25, -33635.30
350399, 3979332.25, -781900.00, 7140189.00, -2543854.00, 2940322.00, -33635.70
350408, 3979458.50, -781972.18, 7140189.00, -2543854.00, 2940350.75, -33636.09
350417, 3979585.00, -782044.37, 7140189.00, -2543854.00, 2940379.25, -33636.48
350426, 3979711.25, -782116.56, 7140189.00, -2543854.00, 2940394.50, -33628.13
350435, 3979721.75, -782116.68, 7140189.00, -2543854.00, 2940423.25, -33628.52
350444, 3979848.00, -782188.87, 7140189.00, -2543854.00, 2940452.00, -33628.91
350452, 3979974.25, -782261.06, 7140189.00, -2543854.00, 2940480.75, -33629.30
350461, 3980054.00, -782306.62, 7140189.00, -2543854.00, 2940509.25, -33629.69
350471, 3980180.25, -782378.75, 7140189.00, -2543854.00, 2940538.00, -33630.08
350479, 3980260.00, -782424.31, 7140189.00, -2543854.00, 2940566.75, -33630.47
350488, 3980316.75, -782451.12, 7140189.00, -2543854.00, 2940595.50, -33630.86
350497, 3980396.50, -782496.62, 7140189.00, -2543854.00, 2940624.00, -33631.25
350505, 3980522.75, -782568.81, 7140189.00, -2543854.00, 2940652.75, -33631.65
350515, 3980649.00, -782641.00, 7140189.00, -2543854.00, 2940681.50, -33632.04
350524, 3980728.75, -782686.56, 7140189.00, -2543854.00, 2940710.25, -33632.43
350532, 3980808.50, -782732.06, 7140189.00, -2543854.00, 2940738.75, -33632.82
350541, 3980934.75, -782804.25, 7140189.00, -2543854.00, 2940767.50, -33633.21
350551, 3981014.50, -782849.81, 7140189.00, -2543854.00, 2940796.25, -33633.60
350559, 3981140.75, -782922.00, 7140189.00, -2543854.00, 2940825.00, -33633.99
350568, 3981267.00, -782994.12, 7140189.00, -2543854.00, 2940853.50, -33634.38
350577, 3981393.50, -783066.31, 7140189.00, -2543854.00, 2940882.25, -33634.77
350585, 3981519.75, -783138.50, 7140189.00, -2543854.00, 2940911.00, -33635.16
350595, 3981530.25, -783138.68, 7140189.00, -2543854.00, 2940939.75, -33635.56
350604, 3981656.50, -783210.81, 7140189.00, -2543854.00, 2940968.25, -33635.95
350612, 3981736.25, -783256.37, 7140189.00, -2543854.00, 2940997.00, -33636.34
350621, 3981793.00, -783283.18, 7140189.00, -2543854.00, 2941025.75, -33636.73
350630, 3981872.50, -783328.68, 7140189.00, -2543854.00, 2941054.50, -33637.12
350639, 3981999.00, -783400.87, 7140189.00, -2543854.00, 2941083.00, -33637.51
350648, 3982078.50, -783446.43, 7140189.00, -2543854.00, 2941111.75, -33637.90
350657, 3982158.25, -783492.00, 7140189.00, -2543854.00, 2941140.50, -33638.29
350665, 3982215.00, -783518.75, 7140189.00, -2543854.00, 2941169.25, -33638.68
350674, 3982271.75, -783545.56, 7140189.00, -2543854.00, 2941197.75, -33639.07
350684, 3982398.00, -783617.68, 7140189.00, -2543854.00, 2941226.50, -33639.46
350692, 3982477.75, -783663.25, 7140189.00, -2543854.00, 2941255.25, -33639.86
350701, 3982557.25, -783708.81, 7140189.00, -2543854.00, 2941283.75, -33640.25
350709, 3982637.00, -783754.37, 7140189.00, -2543854.00, 2941312.50, -33640.64
350718, 3982763.25, -783826.50, 7140189.00, -2543854.00, 2941341.25, -33641.03
350728, 3982843.00, -783872.06, 7140189.00, -2543854.00, 2941370.00, -33641.42
350736, 3982969.25, -783944.25, 7140189.00, -2543854.00, 2941398.50, -33641.81
350745, 3983049.00, -783989.81, 7140189.00, -2543854.00, 2941427.25, -33642.20
350754, 3983128.75, -784035.31, 7140189.00, -2543854.00, 2941456.00, -33642.59
350763, 3983208.25, -784080.87, 7140189.00, -2543854.00, 2941484.75, -33642.98
350772, 3983334.75, -784153.06, 7140189.00, -2543854.00, 2941513.25, -33643.37
350780, 3983414.25, -784198.62, 7140189.00, -2543854.00, 2941542.00, -33643.77
350789, 3983540.75, -784270.81, 7140189.00, -2543854.00, 2941570.75, -33644.16
350798, 3983667.00, -784342.93, 7140189.00, -2543854.00, 2941599.50, -33644.55
350807, 3983793.25, -784415.12, 7140189.00, -2543854.00, 2941628.00, -33644.94
350816, 3983803.75, -784415.31, 7140189.00, -2543854.00, 2941656.75, -33645.33
350825, 3983930.00, -784487.43, 7140189.00, -2543854.00, 2941685.50, -33645.72
350833, 3984056.50, -784559.62, 7140189.00, -2543854.00, 2941714.25, -33646.11
350842, 3984182.75, -784631.81, 7140189.00, -2543854.00, 2941742.75, -33646.50
350852, 3984309.00, -784704.00, 7140189.00, -2543854.00, 2941771.50, -33646.89
350860, 3984435.50, -784776.12, 7140189.00, -2543854.00, 2941786.75, -33638.54
350869, 3984492.25, -784802.93, 7140189.00, -2543854.00, 2941815.50, -33638.93
350878, 3984571.75, -784848.50, 7140189.00, -2543854.00, 2941844.25, -33639.32
350886, 3984628.50, -784875.25, 7140189.00, -2543854.00, 2941872.75, -33639.72
350896, 3984708.25, -784920.81, 7140189.00, -2543854.00, 2941901.50, -33640.11
350905, 3984765.00, -784947.56, 7140189.00, -2543854.00, 2941930.25, -33640.50
350913, 3984844.75, -784993.12, 7140189.00, -2543854.00, 2941959.00, -33640.89
350922, 3984971.00, -785065.31, 7140189.00, -2543854.00, 2941987.50, -33641.28
350931, 3985097.25, -785137.50, 7140189.00, -2543854.00, 2942016.25, -33641.67
350940, 3985154.00, -785164.25, 7140189.00, -2543854.00, 2942045.00, -33642.06
350949, 3985280.50, -785236.43, 7140189.00, -2543854.00, 2942073.75, -33642.45
350958, 3985406.75, -785308.62, 7140189.00, -2543854.00, 2942102.25, -33642.84
350966, 3985463.50, -785335.37, 7140189.00, -2543854.00, 2942131.00, -33643.23
350976, 3985590.00, -785407.56, 7140189.00, -2543854.00, 2942159.75, -33643.63
350985, 3985716.25, -785479.75, 7140189.00, -2543854.00, 2942188.50, -33644.02
350994, 3985773.00, -785506.50, 7140189.00, -2543854.00, 2942217.00, -33644.41
351002, 3985899.25, -785578.68, 7140189.00, -2543854.00, 2942245.75, -33644.80
351011, 3985979.00, -785624.25, 7140189.00, -2543854.00, 2942274.50, -33645.19
351020, 3986035.75, -785651.00, 7140189.00, -2543854.00, 2942303.25, -33645.58
351029, 3986162.00, -785723.18, 7140189.00, -2543854.00, 2942331.75, -33645.97
351038, 3986288.50, -785795.37, 7140189.00, -2543854.00, 2942360.50, -33646.36
351046, 3986414.75, -785867.56, 7140189.00, -2543854.00, 2942389.25, -33646.75
351055, 3986471.50, -785894.31, 7140189.00, -2543854.00, 2942418.00, -33647.14
351065, 3986598.00, -785966.50, 7140189.00, -2543854.00, 2942446.50, -33647.54
351073, 3986654.75, -785993.25, 7140189.00, -2543854.00, 2942475.25, -33647.93
351082, 3986781.00, -786065.43, 7140189.00, -2543854.00, 2942504.00, -33648.32
351091, 3986907.25, -786137.62, 7140189.00, -2543854.00, 2942532.75, -33648.71
351099, 3987033.75, -786209.81, 7140189.00, -2543854.00, 2942561.25, -33649.10
351109, 3987160.00, -786281.93, 7140189.00, -2543854.00, 2942590.00, -33649.49
351118, 3987286.50, -786354.12, 7140189.00, -2543854.00, 2942618.75, -33649.88
351126, 3987412.75, -786426.31, 7140189.00, -2543854.00, 2942647.50, -33650.27
351135, 3987539.00, -786498.50, 7140189.00, -2543854.00, 2942676.00, -33650.66
351144, 3987618.75, -786544.06, 7140189.00, -2543854.00, 2942704.75, -33651.05
351153, 3987698.25, -786589.56, 7140189.00, -2543854.00, 2942733.50, -33651.45
351162, 3987778.00, -786635.12, 7140189.00, -2543854.00, 2942762.25, -33651.84
351170, 3987834.75, -786661.93, 7140189.00, -2543854.00, 2942790.75, -33652.23
351179, 3987914.50, -786707.43, 7140189.00, -2543854.00, 2942819.50, -33652.62
351188, 3988040.75, -786779.62, 7140189.00, -2543854.00, 2942848.25, -33653.01
351198, 3988167.00, -786851.81, 7140189.00, -2543854.00, 2942877.00, -33653.40
351206, 3988224.00, -786878.56, 7140189.00, -2543854.00, 2942905.50, -33653.79
351215, 3988350.25, -786950.75, 7140189.00, -2543854.00, 2942934.25, -33654.18
351224, 3988429.75, -786996.31, 7140189.00, -2543854.00, 2942963.00, -33654.57
351233, 3988556.25, -787068.50, 7140189.00, -2543854.00, 2942991.75, -33654.96
351242, 3988682.50, -787140.62, 7140189.00, -2543854.00, 2943020.25, -33655.35
351251, 3988762.25, -787186.18, 7140189.00, -2543854.00, 2943049.00, -33655.75
351259, 3988888.50, -787258.37, 7140189.00, -2543854.00, 2943077.75, -33656.14
351268, 3989015.00, -787330.56, 7140189.00, -2543854.00, 2943106.50, -33656.53
351278, 3989071.75, -787357.31, 7140189.00, -2543854.00, 2943135.00, -33656.92
351286, 3989128.50, -787384.12, 7140189.00, -2543854.00, 2943163.75, -33657.31
351295, 3989208.00, -787429.68, 7140189.00, -2543854.00, 2943192.50, -33657.70
351304, 3989334.50, -787501.81, 7140189.00, -2543854.00, 2943221.25, -33658.09
351312, 3989460.75, -787574.00, 7140189.00, -2543854.00, 2943249.75, -33658.48
351322, 3989587.00, -787646.18, 7140189.00, -2543854.00, 2943278.50, -33658.87
351331, 3989666.75, -787691.75, 7140189.00, -2543854.00, 2943307.25, -33659.26
351339, 3989723.50, -787718.50, 7140189.00, -2543854.00, 2943336.00, -33659.66
351348, 3989849.75, -787790.68, 7140189.00, -2543854.00, 2943364.50, -33660.05
351357, 3989976.25, -787862.87, 7140189.00, -2543854.00, 2943393.25, -33660.44
351366, 3990055.75, -787908.37, 7140189.00, -2543854.00, 2943422.00, -33660.83
351375, 3990182.25, -787980.56, 7140189.00, -2543854.00, 2943450.50, -33661.22
351384, 3990308.50, -788052.75, 7140189.00, -2543854.00, 2943479.25, -33661.61
351392, 3990435.00, -788124.93, 7140189.00, -2543854.00, 2943508.00, -33662.00
351401, 3990561.25, -788197.12, 7140189.00, -2543854.00, 2943536.75, -33662.39
351410, 3990687.50, -788269.25, 7140189.00, -2543854.00, 2943565.25, -33662.78
351419, 3990814.00, -788341.43, 7140189.00, -2543854.00, 2943594.00, -33663.17
351428, 3990893.50, -788387.00, 7140189.00, -2543854.00, 2943622.75, -33663.57
351436, 3990950.25, -788413.75, 7140189.00, -2543854.00, 2943651.50, -33663.96
351446, 3991030.00, -788459.31, 7140189.00, -2543854.00, 2943680.00, -33664.35
351455, 3991156.25, -788531.50, 7140189.00, -2543854.00, 2943708.75, -33664.74
351463, 3991282.75, -788603.68, 7140189.00, -2543854.00, 2943737.50, -33665.13
351472, 3991339.50, -788630.43, 7140189.00, -2543854.00, 2943766.25, -33665.52
351481, 3991465.75, -788702.62, 7140189.00, -2543854.00, 2943794.75, -33665.91
351490, 3991545.50, -788748.18, 7140189.00, -2543854.00, 2943823.50, -33666.30
351499, 3991671.75, -788820.31, 7140189.00, -2543854.00, 2943852.25, -33666.69
351508, 3991798.00, -788892.50, 7140189.00, -2543854.00, 2943881.00, -33667.08
351516, 3991924.50, -788964.68, 7140189.00, -2543854.00, 2943909.50, -33667.48
351525, 3992050.75, -789036.87, 7140189.00, -2543854.00, 2943938.25, -33667.87
351535, 3992130.50, -789082.43, 7140189.00, -2543854.00, 2943967.00, -33668.26
351543, 3992256.75, -789154.56, 7140189.00, -2543854.00, 2943982.25, -33659.91
351552, 3992336.50, -789200.12, 7140189.00, -2543854.00, 2944011.00, -33660.30
351561, 3992416.00, -789245.68, 7140189.00, -2543854.00, 2944039.50, -33660.69
351569, 3992472.75, -789272.43, 7140189.00, -2543854.00, 2944068.25, -33661.08
351579, 3992552.50, -789318.00, 7140189.00, -2543854.00, 2944097.00, -33661.47
351587, 3992678.75, -789390.18, 7140189.00, -2543854.00, 2944125.75, -33661.86
351596, 3992758.50, -789435.75, 7140189.00, -2543854.00, 2944154.25, -33662.25
351605, 3992884.75, -789507.87, 7140189.00, -2543854.00, 2944183.00, -33662.64
351613, 3992964.50, -789553.43, 7140189.00, -2543854.00, 2944211.75, -33663.03
351623, 3993090.75, -789625.62, 7140189.00, -2543854.00, 2944240.50, -33663.43
351632, 3993217.25, -789697.81, 7140189.00, -2543854.00, 2944269.00, -33663.82
351640, 3993343.50, -789770.00, 7140189.00, -2543854.00, 2944297.75, -33664.21
351649, 3993469.75, -789842.12, 7140189.00, -2543854.00, 2944326.50, -33664.60
351659, 3993596.25, -789914.31, 7140189.00, -2543854.00, 2944355.25, -33664.99
351667, 3993722.50, -789986.50, 7140189.00, -2543854.00, 2944383.75, -33665.38
351676, 3993849.00, -790058.68, 7140189.00, -2543854.00, 2944412.50, -33665.77
351684, 3993975.25, -790130.87, 7140189.00, -2543854.00, 2944441.25, -33666.16
351693, 3994101.50, -790203.00, 7140189.00, -2543854.00, 2944470.00, -33666.55
351703, 3994181.25, -790248.56, 7140189.00, -2543854.00, 2944485.25, -33658.20
351711, 3994307.50, -790320.75, 7140189.00, -2543854.00, 2944513.75, -33658.59
351720, 3994364.25, -790347.50, 7140189.00, -2543854.00, 2944542.50, -33658.98
351729, 3994444.00, -790393.06, 7140189.00, -2543854.00, 2944571.25, -33659.38
351737, 3994570.25, -790465.25, 7140189.00, -2543854.00, 2944600.00, -33659.77
351747, 3994650.00, -790510.81, 7140189.00, -2543854.00, 2944628.50, -33660.16
351756, 3994776.25, -790582.93, 7140189.00, -2543854.00, 2944657.25, -33660.55
351764, 3994902.75, -790655.12, 7140189.00, -2543854.00, 2944686.00, -33660.94
351773, 3995029.00, -790727.31, 7140189.00, -2543854.00, 2944714.75, -33661.33
351781, 3995108.75, -790772.87, 7140189.00, -2543854.00, 2944743.25, -33661.72
351791, 3995235.00, -790845.06, 7140189.00, -2543854.00, 2944772.00, -33662.11
351800, 3995361.25, -790917.18, 7140189.00, -2543854.00, 2944800.75, -33662.50
351808, 3995487.75, -790989.37, 7140189.00, -2543854.00, 2944829.50, -33662.89
351817, 3995614.00, -791061.56, 7140189.00, -2543854.00, 2944858.00, -33663.29
351826, 3995740.25, -791133.75, 7140189.00, -2543854.00, 2944886.75, -33663.68
351835, 3995820.00, -791179.25, 7140189.00, -2543854.00, 2944902.00, -33655.33
351844, 3995876.75, -791206.06, 7140189.00, -2543854.00, 2944930.75, -33655.72
351853, 3996003.00, -791278.25, 7140189.00, -2543854.00, 2944959.50, -33656.11
351861, 3996082.75, -791323.75, 7140189.00, -2543854.00, 2944988.00, -33656.50
351870, 3996099.00, -791324.00, 7140189.00, -2543854.00, 2945016.75, -33656.89
351880, 3996178.50, -791369.56, 7140189.00, -2543854.00, 2945045.50, -33657.28
351888, 3996305.00, -791441.75, 7140189.00, -2543854.00, 2945074.25, -33657.67
351897, 3996431.25, -791513.87, 7140189.00, -2543854.00, 2945102.75, -33658.06
351906, 3996511.00, -791559.43, 7140189.00, -2543854.00, 2945131.50, -33658.45
351915, 3996637.25, -791631.62, 7140189.00, -2543854.00, 2945160.25, -33658.84
351924, 3996763.50, -791703.81, 7140189.00, -2543854.00, 2945189.00, -33659.24
351933, 3996890.00, -791776.00, 7140189.00, -2543854.00, 2945217.50, -33659.63
351941, 3997016.25, -791848.12, 7140189.00, -2543854.00, 2945246.25, -33660.02
351950, 3997142.75, -791920.31, 7140189.00, -2543854.00, 2945275.00, -33660.41
351960, 3997269.00, -791992.50, 7140189.00, -2543854.00, 2945303.75, -33660.80
351968, 3997325.75, -792019.25, 7140189.00, -2543854.00, 2945332.25, -33661.19
351977, 3997405.50, -792064.81, 7140189.00, -2543854.00, 2945361.00, -33661.58
351986, 3997462.25, -792091.62, 7140189.00, -2543854.00, 2945389.75, -33661.97
351994, 3997541.75, -792137.12, 7140189.00, -2543854.00, 2945400.75, -33652.24
352004, 3997668.25, -792209.31, 7140189.00, -2543854.00, 2945429.50, -33652.63
352013, 3997747.75, -792254.87, 7140189.00, -2543854.00, 2945458.00, -33653.02
352021, 3997874.25, -792327.06, 7140189.00, -2543854.00, 2945486.75, -33653.41
352030, 3997953.75, -792372.56, 7140189.00, -2543854.00, 2945515.50, -33653.80
352038, 3998080.25, -792444.75, 7140189.00, -2543854.00, 2945544.25, -33654.19
352048, 3998206.50, -792516.93, 7140189.00, -2543854.00, 2945572.75, -33654.58
352057, 3998332.75, -792589.12, 7140189.00, -2543854.00, 2945601.50, -33654.98
352066, 3998459.25, -792661.31, 7140189.00, -2543854.00, 2945630.25, -33655.37
352074, 3998516.00, -792688.06, 7140189.00, -2543854.00, 2945658.75, -33655.76
352083, 3998642.25, -792760.25, 7140189.00, -2543854.00, 2945687.50, -33656.15
352093, 3998768.50, -792832.43, 7140189.00, -2543854.00, 2945716.25, -33656.54
352101, 3998895.00, -792904.56, 7140189.00, -2543854.00, 2945745.00, -33656.93
352110, 3998974.50, -792950.12, 7140189.00, -2543854.00, 2945773.50, -33657.32
352119, 3999101.00, -793022.31, 7140189.00, -2543854.00, 2945802.25, -33657.71
352128, 3999180.50, -793067.87, 7140189.00, -2543854.00, 2945813.25, -33647.98
352137, 3999307.00, -793140.00, 7140189.00, -2543854.00, 2945842.00, -33648.37
352145, 3999386.50, -793185.56, 7140189.00, -2543854.00, 2945870.75, -33648.76
352154, 3999513.00, -793257.75, 7140189.00, -2543854.00, 2945899.25, -33649.16
352163, 3999592.50, -793303.31, 7140189.00, -2543854.00, 2945928.00, -33649.55
352172, 3999719.00, -793375.50, 7140189.00, -2543854.00, 2945956.75, -33649.94
352181, 3999845.25, -793447.62, 7140189.00, -2543854.00, 2945967.75, -33640.21
352190, 3999971.50, -793519.81, 7140189.00, -2543854.00, 2945996.50, -33640.60
352198, 4000098.00, -793592.00, 7140189.00, -2543854.00, 2946025.00, -33640.99
352207, 4000154.75, -793618.75, 7140189.00, -2543854.00, 2946053.75, -33641.38
352217, 4000281.00, -793690.93, 7140189.00, -2543854.00, 2946082.50, -33641.77
352225, 4000407.50, -793763.12, 7140189.00, -2543854.00, 2946126.75, -33652.25
352234, 4000464.25, -793789.87, 7140189.00, -2543854.00, 2946155.50, -33652.64
352243, 4000543.75, -793835.43, 7140189.00, -2543854.00, 2946184.00, -33653.03
352251, 4000670.25, -793907.62, 7140189.00, -2543854.00, 2946212.75, -33653.42
352261, 4000749.75, -793953.18, 7140189.00, -2543854.00, 2946241.50, -33653.82
352270, 4000806.50, -793979.93, 7140189.00, -2543854.00, 2946270.25, -33654.21
352278, 4000817.00, -793980.12, 7140189.00, -2543854.00, 2946298.75, -33654.60
352287, 4000943.25, -794052.25, 7140189.00, -2543854.00, 2946327.50, -33654.99
352296, 4001023.00, -794097.81, 7140189.00, -2543854.00, 2946371.75, -33665.47
352305, 4001102.50, -794143.37, 7140189.00, -2543854.00, 2946382.75, -33655.74
352314, 4001229.00, -794215.56, 7140189.00, -2543854.00, 2946411.50, -33656.13
