time,hb0,hbO20,hb1,hbO21,hb4,hbO24
960363, 14370702.00, -4423137.00, 14313109.00, -4211846.50, 7681477.50, -117097.01
960372, 14370809.00, -4423149.00, 14313311.00, -4211932.00, 7681578.00, -117098.36
960381, 14370923.00, -4423164.50, 14313508.00, -4212015.00, 7681678.00, -117099.79
960392, 14371036.00, -4423180.50, 14313707.00, -4212098.50, 7681778.00, -117101.15
960401, 14371151.00, -4423197.50, 14313905.00, -4212181.50, 7681878.00, -117102.50
960410, 14371267.00, -4423215.00, 14314104.00, -4212265.50, 7681978.00, -117103.85
960419, 14371383.00, -4423233.50, 14314303.00, -4212349.00, 7682078.00, -117105.21
960430, 14371499.00, -4423252.50, 14314502.00, -4212433.00, 7682178.50, -117106.57
960439, 14371616.00, -4423272.00, 14314701.00, -4212517.00, 7682278.50, -117107.92
960448, 14371735.00, -4423292.00, 14314897.00, -4212599.50, 7682378.50, -117109.28
960457, 14371853.00, -4423312.50, 14315096.00, -4212683.50, 7682478.50, -117110.63
960467, 14371973.00, -4423333.50, 14315291.00, -4212764.00, 7682578.50, -117111.98
960477, 14372092.00, -4423355.50, 14315485.00, -4212844.50, 7682679.00, -117113.34
960486, 14372214.00, -4423379.00, 14315675.00, -4212923.00, 7682779.00, -117114.69
960495, 14372336.00, -4423403.00, 14315863.00, -4213000.00, 7682879.00, -117116.04
960505, 14372458.00, -4423427.00, 14316047.00, -4213073.50, 7682979.00, -117117.40
960515, 14372582.00, -4423452.00, 14316226.00, -4213143.50, 7683079.00, -117118.75
960524, 14372708.00, -4423479.00, 14316394.00, -4213206.50, 7683179.50, -117120.10
960533, 14372834.00, -4423507.00, 14316561.00, -4213268.00, 7683279.50, -117121.46
960543, 14372963.00, -4423536.00, 14316725.00, -4213328.00, 7683379.50, -117122.82
960552, 14373092.00, -4423565.50, 14316886.00, -4213386.00, 7683479.50, -117124.17
960562, 14373225.00, -4423599.00, 14317040.00, -4213438.00, 7683579.50, -117125.53
960571, 14373362.00, -4423635.00, 14317181.00, -4213482.00, 7683680.00, -117126.88
960581, 14373502.00, -4423674.00, 14317310.00, -4213514.50, 7683780.00, -117128.23
960590, 14373650.00, -4423718.50, 14317428.00, -4213538.00, 7683880.00, -117129.59
960600, 14373801.00, -4423766.00, 14317540.00, -4213555.50, 7683980.00, -117130.94
960609, 14373959.00, -4423818.00, 14317644.00, -4213566.00, 7684080.00, -117132.29
960618, 14374120.00, -4423873.50, 14317734.00, -4213565.00, 7684180.50, -117133.65
960628, 14374287.00, -4423933.00, 14317819.00, -4213557.50, 7684280.50, -117135.00
960637, 14374460.00, -4423997.00, 14317919.00, -4213559.00, 7684380.50, -117136.35
960647, 14374631.00, -4424059.50, 14318019.00, -4213560.00, 7684480.50, -117137.71
960656, 14374805.00, -4424124.00, 14318119.00, -4213561.50, 7684580.50, -117139.07
960665, 14374974.00, -4424186.00, 14318219.00, -4213562.50, 7684681.00, -117140.42
960675, 14375139.00, -4424245.00, 14318319.00, -4213564.00, 7684781.00, -117141.78
960685, 14375299.00, -4424300.50, 14318419.00, -4213565.00, 7684881.00, -117143.13
960694, 14375460.00, -4424356.50, 14318519.00, -4213566.50, 7684981.00, -117144.48
960703, 14375610.00, -4424405.00, 14318619.00, -4213567.50, 7685081.00, -117145.84
960712, 14375758.00, -4424451.50, 14318719.00, -4213568.50, 7685181.50, -117147.19
960721, 14375905.00, -4424497.50, 14318820.00, -4213570.00, 7685281.50, -117148.54
960732, 14376047.00, -4424539.50, 14318920.00, -4213571.00, 7685381.50, -117149.90
960741, 14376179.00, -4424574.00, 14319020.00, -4213572.50, 7685481.50, -117151.25
960750, 14376295.00, -4424599.00, 14319120.00, -4213573.50, 7685581.50, -117152.60
960759, 14376420.00, -4424627.50, 14319220.00, -4213575.00, 7685682.00, -117153.96
960769, 14376542.00, -4424654.00, 14319320.00, -4213576.00, 7685782.00, -117155.32
960779, 14376663.00, -4424679.50, 14319420.00, -4213577.50, 7685882.00, -117156.67
960788, 14376781.00, -4424703.50, 14319520.00, -4213578.50, 7685982.00, -117158.03
960797, 14376898.00, -4424726.00, 14319620.00, -4213579.50, 7686082.00, -117159.38
960806, 14377015.00, -4424748.00, 14319720.00, -4213581.00, 7686181.50, -117160.66
960817, 14377131.00, -4424769.00, 14319821.00, -4213582.00, 7686281.50, -117162.01
960826, 14377245.00, -4424788.00, 14319918.00, -4213582.50, 7686382.00, -117163.36
960835, 14377358.00, -4424806.00, 14320006.00, -4213576.50, 7686482.00, -117164.72
960844, 14377471.00, -4424823.00, 14320094.00, -4213571.00, 7686582.00, -117166.07
960854, 14377582.00, -4424839.00, 14320183.00, -4213566.00, 7686682.00, -117167.42
960864, 14377692.00, -4424853.50, 14320266.00, -4213557.50, 7686782.00, -117168.78
960873, 14377802.00, -4424867.00, 14320337.00, -4213542.00, 7686882.50, -117170.14
960882, 14377910.00, -4424880.00, 14320396.00, -4213519.50, 7686982.50, -117171.49
960891, 14378019.00, -4424891.50, 14320449.00, -4213495.50, 7687082.50, -117172.85
960902, 14378127.00, -4424902.50, 14320499.00, -4213470.00, 7687182.50, -117174.20
960911, 14378236.00, -4424913.00, 14320547.00, -4213443.50, 7687282.50, -117175.55
960920, 14378345.00, -4424923.50, 14320597.00, -4213417.50, 7687383.00, -117176.91
960930, 14378452.00, -4424933.00, 14320652.00, -4213395.50, 7687483.00, -117178.26
960940, 14378561.00, -4424943.00, 14320703.00, -4213370.50, 7687583.00, -117179.61
960949, 14378669.00, -4424953.00, 14320756.00, -4213346.00, 7687683.00, -117180.97
960958, 14378777.00, -4424962.00, 14320812.00, -4213323.00, 7687783.00, -117182.32
960968, 14378885.00, -4424971.00, 14320857.00, -4213295.50, 7687883.50, -117183.67
960977, 14378994.00, -4424979.50, 14320902.00, -4213270.00, 7687983.50, -117185.03
960987, 14379103.00, -4424987.50, 14320964.00, -4213258.00, 7688083.50, -117186.39
960996, 14379210.00, -4424994.00, 14321058.00, -4213268.50, 7688183.50, -117187.75
961005, 14379310.00, -4424995.50, 14321193.00, -4213308.50, 7688283.50, -117189.10
961015, 14379410.00, -4424997.00, 14321361.00, -4213372.00, 7688384.00, -117190.45
961025, 14379510.00, -4424998.00, 14321554.00, -4213453.00, 7688484.00, -117191.81
961034, 14379611.00, -4424999.50, 14321753.00, -4213537.50, 7688584.00, -117193.16
961043, 14379711.00, -4425000.50, 14321951.00, -4213621.50, 7688684.00, -117194.51
961052, 14379811.00, -4425002.00, 14322137.00, -4213698.50, 7688784.00, -117195.87
961061, 14379911.00, -4425003.00, 14322300.00, -4213758.00, 7688884.50, -117197.22
961072, 14380011.00, -4425004.50, 14322435.00, -4213798.00, 7688984.50, -117198.57
961081, 14380111.00, -4425005.50, 14322554.00, -4213824.00, 7689084.50, -117199.93
961090, 14380211.00, -4425006.50, 14322667.00, -4213845.00, 7689184.50, -117201.28
961099, 14380311.00, -4425008.00, 14322777.00, -4213864.00, 7689284.50, -117202.64
961108, 14380411.00, -4425009.00, 14322886.00, -4213881.00, 7689385.00, -117204.00
961119, 14380511.00, -4425010.50, 14322994.00, -4213897.50, 7689485.00, -117205.35
961128, 14380612.00, -4425011.50, 14323103.00, -4213913.50, 7689585.00, -117206.70
961137, 14380712.00, -4425013.00, 14323210.00, -4213927.50, 7689685.00, -117208.06
961146, 14380812.00, -4425014.00, 14323318.00, -4213942.00, 7689785.00, -117209.41
961156, 14380912.00, -4425015.50, 14323425.00, -4213956.50, 7689885.50, -117210.76
961165, 14381012.00, -4425016.50, 14323533.00, -4213970.50, 7689985.50, -117212.12
961174, 14381112.00, -4425017.50, 14323641.00, -4213984.50, 7690085.50, -117213.47
961184, 14381212.00, -4425019.00, 14323749.00, -4213998.00, 7690185.50, -117214.82
961193, 14381312.00, -4425020.00, 14323857.00, -4214011.00, 7690285.50, -117216.18
961203, 14381412.00, -4425021.50, 14323967.00, -4214025.00, 7690385.50, -117217.53
961212, 14381512.00, -4425022.50, 14324078.00, -4214038.50, 7690486.00, -117218.89
961221, 14381613.00, -4425024.00, 14324191.00, -4214052.50, 7690586.00, -117220.25
961230, 14381713.00, -4425025.00, 14324308.00, -4214068.50, 7690686.00, -117221.60
961240, 14381813.00, -4425026.00, 14324434.00, -4214088.50, 7690786.00, -117222.95
961249, 14381913.00, -4425027.50, 14324563.00, -4214111.00, 7690886.00, -117224.31
961258, 14382013.00, -4425028.50, 14324683.00, -4214132.50, 7690986.50, -117225.66
961267, 14382113.00, -4425030.00, 14324810.00, -4214164.50, 7691086.50, -117227.09
961277, 14382213.00, -4425031.00, 14324973.00, -4214224.00, 7691186.50, -117228.44
961287, 14382313.00, -4425032.50, 14325162.00, -4214301.00, 7691286.50, -117229.80
961296, 14382413.00, -4425033.50, 14325359.00, -4214382.50, 7691386.50, -117231.15
961305, 14382513.00, -4425035.00, 14325555.00, -4214464.50, 7691487.00, -117232.50
961314, 14382614.00, -4425036.00, 14325753.00, -4214547.00, 7691587.00, -117233.86
961324, 14382714.00, -4425037.00, 14325951.00, -4214629.00, 7691687.00, -117235.21
961333, 14382814.00, -4425038.50, 14326147.00, -4214710.50, 7691787.00, -117236.57
961342, 14382914.00, -4425039.50, 14326345.00, -4214793.00, 7691887.00, -117237.92
961351, 14383014.00, -4425041.00, 14326544.00, -4214875.50, 7691987.50, -117239.28
961361, 14383114.00, -4425042.00, 14326743.00, -4214958.00, 7692087.50, -117240.64
961371, 14383214.00, -4425043.50, 14326942.00, -4215041.50, 7692187.50, -117241.99
961380, 14383314.00, -4425044.50, 14327141.00, -4215125.00, 7692287.50, -117243.34
961389, 14383414.00, -4425046.00, 14327344.00, -4215210.50, 7692387.50, -117244.70
961398, 14383514.00, -4425047.00, 14327545.00, -4215294.50, 7692488.00, -117246.05
961408, 14383615.00, -4425048.00, 14327748.00, -4215379.50, 7692588.00, -117247.40
961417, 14383715.00, -4425049.50, 14327953.00, -4215465.50, 7692688.00, -117248.76
961426, 14383815.00, -4425050.50, 14328160.00, -4215553.50, 7692788.00, -117250.11
961435, 14383915.00, -4425052.00, 14328367.00, -4215640.50, 7692888.00, -117251.46
961444, 14384015.00, -4425053.00, 14328575.00, -4215729.00, 7692988.50, -117252.82
961455, 14384115.00, -4425054.50, 14328784.00, -4215818.00, 7693088.50, -117254.17
961464, 14384215.00, -4425055.50, 14328995.00, -4215908.50, 7693188.50, -117255.53
961473, 14384315.00, -4425057.00, 14329207.00, -4215999.00, 7693288.50, -117256.89
961482, 14384415.00, -4425058.00, 14329417.00, -4216089.00, 7693388.50, -117258.24
961491, 14384515.00, -4425059.00, 14329628.00, -4216179.50, 7693489.00, -117259.59
961501, 14384615.00, -4425060.50, 14329834.00, -4216266.00, 7693589.00, -117260.95
961510, 14384716.00, -4425061.50, 14330052.00, -4216361.00, 7693689.00, -117262.30
961519, 14384816.00, -4425063.00, 14330264.00, -4216451.00, 7693789.00, -117263.65
961528, 14384916.00, -4425064.00, 14330842.00, -4216782.00, 7693889.00, -117265.01
961538, 14385016.00, -4425065.50, 14331069.00, -4216882.50, 7693989.50, -117266.36
961547, 14385116.00, -4425066.50, 14331276.00, -4216969.50, 7694089.50, -117267.71
961557, 14385216.00, -4425067.50, 14331477.00, -4217053.00, 7694189.50, -117269.07
961566, 14385316.00, -4425069.00, 14331676.00, -4217135.50, 7694289.50, -117270.42
961575, 14385416.00, -4425070.00, 14331877.00, -4217219.00, 7694389.50, -117271.78
961585, 14385516.00, -4425071.50, 14332076.00, -4217301.00, 7694489.50, -117273.14
961594, 14385616.00, -4425072.50, 14332280.00, -4217386.00, 7694590.00, -117274.49
961603, 14385717.00, -4425074.00, 14332482.00, -4217470.00, 7694690.00, -117275.84
961612, 14385817.00, -4425075.00, 14332684.00, -4217554.50, 7694790.00, -117277.20
961622, 14385917.00, -4425076.50, 14332887.00, -4217639.00, 7694890.00, -117278.55
961631, 14386017.00, -4425077.50, 14333090.00, -4217723.00, 7694990.00, -117279.90
961640, 14386117.00, -4425078.50, 14333292.00, -4217807.50, 7695090.50, -117281.26
961650, 14386217.00, -4425080.00, 14333495.00, -4217891.50, 7695190.50, -117282.61
961659, 14386317.00, -4425081.00, 14333699.00, -4217977.00, 7695290.50, -117283.96
961669, 14386417.00, -4425082.50, 14333899.00, -4218059.50, 7695390.50, -117285.32
961678, 14386517.00, -4425083.50, 14334105.00, -4218146.50, 7695490.50, -117286.67
961687, 14386617.00, -4425085.00, 14334309.00, -4218232.00, 7695591.00, -117288.03
961696, 14386718.00, -4425086.00, 14334512.00, -4218316.50, 7695691.00, -117289.39
961705, 14386818.00, -4425087.50, 14334714.00, -4218401.00, 7695791.00, -117290.74
961715, 14386918.00, -4425088.50, 14334915.00, -4218484.50, 7695891.00, -117292.09
961724, 14387018.00, -4425089.50, 14335116.00, -4218568.00, 7695991.00, -117293.45
961733, 14387118.00, -4425091.00, 14335316.00, -4218651.00, 7696091.50, -117294.80
961742, 14387218.00, -4425092.00, 14335519.00, -4218734.50, 7696191.50, -117296.15
961752, 14387318.00, -4425093.50, 14335719.00, -4218817.50, 7696291.50, -117297.51
961762, 14387418.00, -4425094.50, 14335919.00, -4218900.50, 7696391.50, -117298.86
961771, 14387518.00, -4425096.00, 14336118.00, -4218982.50, 7696491.50, -117300.21
961780, 14387618.00, -4425097.00, 14336317.00, -4219064.50, 7696592.00, -117301.57
961789, 14387719.00, -4425098.50, 14336512.00, -4219144.50, 7696692.00, -117302.92
961799, 14387819.00, -4425099.50, 14336708.00, -4219224.50, 7696792.00, -117304.28
961808, 14387919.00, -4425100.50, 14336906.00, -4219306.00, 7696892.00, -117305.64
961817, 14388019.00, -4425102.00, 14337101.00, -4219386.00, 7696992.00, -117306.99
961826, 14388119.00, -4425103.00, 14337299.00, -4219467.50, 7697092.50, -117308.35
961836, 14388219.00, -4425104.50, 14337494.00, -4219547.50, 7697192.50, -117309.70
961845, 14388319.00, -4425105.50, 14337692.00, -4219629.00, 7697292.50, -117311.05
961854, 14388419.00, -4425107.00, 14337887.00, -4219709.00, 7697392.50, -117312.41
961863, 14388519.00, -4425108.00, 14338085.00, -4219790.50, 7697492.50, -117313.76
961873, 14388619.00, -4425109.50, 14338281.00, -4219871.50, 7697593.00, -117315.11
961883, 14388719.00, -4425110.50, 14338478.00, -4219952.00, 7697693.00, -117316.47
961892, 14388820.00, -4425111.50, 14338676.00, -4220033.50, 7697793.00, -117317.82
961901, 14388920.00, -4425113.00, 14338871.00, -4220114.00, 7697893.00, -117319.17
961910, 14389020.00, -4425114.00, 14339071.00, -4220197.00, 7697993.00, -117320.53
961920, 14389120.00, -4425115.50, 14339270.00, -4220280.00, 7698093.50, -117321.89
961929, 14389220.00, -4425116.50, 14339473.00, -4220365.00, 7698193.50, -117323.24
961938, 14389320.00, -4425118.00, 14339674.00, -4220449.00, 7698293.50, -117324.60
961947, 14389420.00, -4425119.00, 14339877.00, -4220534.00, 7698393.50, -117325.95
961956, 14389520.00, -4425120.00, 14340081.00, -4220619.00, 7698493.50, -117327.30
961967, 14389620.00, -4425121.50, 14340284.00, -4220703.50, 7698594.00, -117328.66
961976, 14389720.00, -4425122.50, 14340488.00, -4220788.00, 7698694.00, -117330.01
961985, 14389821.00, -4425124.00, 14340692.00, -4220873.00, 7698794.00, -117331.36
961994, 14389921.00, -4425125.00, 14340898.00, -4220960.00, 7698894.00, -117332.72
962003, 14390021.00, -4425126.50, 14341101.00, -4221044.50, 7698994.00, -117334.07
962013, 14390121.00, -4425127.50, 14341306.00, -4221130.50, 7699094.00, -117335.42
962022, 14390221.00, -4425129.00, 14341512.00, -4221217.50, 7699194.50, -117336.78
962031, 14390321.00, -4425130.00, 14341718.00, -4221304.50, 7699294.50, -117338.14
962041, 14390421.00, -4425131.00, 14341929.00, -4221395.00, 7699394.50, -117339.49
962051, 14390521.00, -4425132.50, 14342506.00, -4221725.00, 7699494.50, -117340.85
962060, 14390621.00, -4425133.50, 14343079.00, -4222052.00, 7699594.50, -117342.20
962069, 14390721.00, -4425135.00, 14343655.00, -4222381.50, 7699695.00, -117343.55
962078, 14390822.00, -4425136.00, 14344233.00, -4222712.50, 7699795.00, -117344.91
962087, 14390922.00, -4425137.50, 14344816.00, -4223044.50, 7699895.00, -117346.26
962097, 14391022.00, -4425138.50, 14345367.00, -4223360.50, 7699995.00, -117347.61
962106, 14391122.00, -4425140.00, 14345950.00, -4223693.00, 7700095.00, -117348.97
962115, 14391222.00, -4425141.00, 14346525.00, -4224021.50, 7700195.50, -117350.32
962124, 14391322.00, -4425142.00, 14346733.00, -4224110.00, 7700295.50, -117351.67
962134, 14391422.00, -4425143.50, 14346941.00, -4224198.50, 7700395.50, -117353.03
962143, 14391522.00, -4425144.50, 14347148.00, -4224286.50, 7700495.50, -117354.39
962153, 14391622.00, -4425146.00, 14347355.00, -4224373.50, 7700595.50, -117355.74
962162, 14391722.00, -4425147.00, 14347560.00, -4224460.00, 7700696.00, -117357.10
962171, 14391823.00, -4425148.50, 14347767.00, -4224547.50, 7700796.00, -117358.45
962181, 14391923.00, -4425149.50, 14347977.00, -4224636.50, 7700896.00, -117359.80
962190, 14392023.00, -4425151.00, 14348184.00, -4224724.00, 7700996.00, -117361.16
962199, 14392123.00, -4425152.00, 14348389.00, -4224810.50, 7701096.00, -117362.51
962208, 14392223.00, -4425153.00, 14348595.00, -4224898.00, 7701196.50, -117363.86
962217, 14392323.00, -4425154.50, 14348800.00, -4224984.50, 7701296.50, -117365.22
962227, 14392423.00, -4425155.50, 14349005.00, -4225071.50, 7701396.50, -117366.57
962236, 14392523.00, -4425157.00, 14349210.00, -4225158.50, 7701496.50, -117367.92
962246, 14392623.00, -4425158.00, 14349418.00, -4225246.50, 7701596.50, -117369.28
962255, 14392723.00, -4425159.50, 14349625.00, -4225335.00, 7701697.00, -117370.64
962265, 14392823.00, -4425160.50, 14349832.00, -4225422.50, 7701797.00, -117372.00
962274, 14392924.00, -4425161.50, 14350038.00, -4225510.50, 7701897.00, -117373.35
962283, 14393024.00, -4425163.00, 14350244.00, -4225598.50, 7701997.00, -117374.70
962292, 14393124.00, -4425164.00, 14350453.00, -4225687.50, 7702097.00, -117376.06
962301, 14393224.00, -4425165.50, 14350658.00, -4225774.00, 7702197.50, -117377.41
962311, 14393324.00, -4425166.50, 14350864.00, -4225862.00, 7702297.50, -117378.76
962320, 14393424.00, -4425168.00, 14351069.00, -4225949.00, 7702397.50, -117380.12
962329, 14393524.00, -4425169.00, 14351273.00, -4226035.00, 7702497.50, -117381.47
962338, 14393624.00, -4425170.50, 14351477.00, -4226121.00, 7702597.50, -117382.82
962348, 14393724.00, -4425171.50, 14351678.00, -4226205.50, 7702698.00, -117384.18
962357, 14393824.00, -4425172.50, 14351882.00, -4226291.50, 7702798.00, -117385.53
962366, 14393925.00, -4425174.00, 14352085.00, -4226377.00, 7702898.00, -117386.89
962376, 14394025.00, -4425175.00, 14352286.00, -4226461.00, 7702998.00, -117388.25
962385, 14394125.00, -4425176.50, 14352488.00, -4226545.50, 7703098.00, -117389.60
962395, 14394225.00, -4425177.50, 14352689.00, -4226630.00, 7703198.00, -117390.95
962404, 14394325.00, -4425179.00, 14352891.00, -4226715.00, 7703298.50, -117392.31
962413, 14394425.00, -4425180.00, 14353092.00, -4226799.00, 7703398.50, -117393.66
962422, 14394525.00, -4425181.50, 14353293.00, -4226883.00, 7703498.50, -117395.01
962432, 14394625.00, -4425182.50, 14353495.00, -4226967.50, 7703598.50, -117396.37
962441, 14394725.00, -4425183.50, 14353696.00, -4227051.50, 7703698.50, -117397.72
962450, 14394825.00, -4425185.00, 14353893.00, -4227133.50, 7703799.00, -117399.07
962459, 14394926.00, -4425186.00, 14354069.00, -4227199.00, 7703899.00, -117400.43
962468, 14395026.00, -4425187.50, 14354230.00, -4227252.00, 7703999.00, -117401.78
962478, 14395126.00, -4425188.50, 14354395.00, -4227311.00, 7704099.00, -117403.14
962487, 14395226.00, -4425190.00, 14354581.00, -4227386.50, 7704199.00, -117404.50
962497, 14395326.00, -4425191.00, 14354781.00, -4227470.50, 7704299.50, -117405.85
962506, 14395426.00, -4425192.50, 14354982.00, -4227554.50, 7704399.50, -117407.20
962515, 14395526.00, -4425193.50, 14355181.00, -4227638.00, 7704499.50, -117408.56
962525, 14395626.00, -4425194.50, 14355380.00, -4227721.50, 7704599.50, -117409.91
962534, 14395726.00, -4425196.00, 14355604.00, -4227822.00, 7704699.50, -117411.26
962543, 14395826.00, -4425197.00, 14355834.00, -4227925.50, 7704800.00, -117412.62
962552, 14395927.00, -4425198.50, 14356401.00, -4228250.00, 7704900.00, -117413.97
962562, 14396027.00, -4425199.50, 14356979.00, -4228579.50, 7705000.00, -117415.32
962571, 14396127.00, -4425201.00, 14357550.00, -4228906.00, 7705100.00, -117416.68
962580, 14396227.00, -4425202.00, 14358131.00, -4229237.50, 7705200.00, -117418.03
962589, 14396327.00, -4425203.00, 14358702.00, -4229564.00, 7705300.50, -117419.39
962598, 14396427.00, -4425204.50, 14359275.00, -4229891.00, 7705400.50, -117420.75
962608, 14396527.00, -4425205.50, 14359854.00, -4230222.00, 7705500.50, -117422.10
962617, 14396627.00, -4425207.00, 14360432.00, -4230552.00, 7705600.50, -117423.45
962626, 14396727.00, -4425208.00, 14361003.00, -4230878.50, 7705700.50, -117424.81
962635, 14396827.00, -4425209.50, 14361335.00, -4231048.00, 7705801.00, -117426.16
962644, 14396927.00, -4425210.50, 14361906.00, -4231374.00, 7705901.00, -117427.51
962654, 14397028.00, -4425212.00, 14362476.00, -4231699.00, 7706001.00, -117428.87
962663, 14397128.00, -4425213.00, 14363054.00, -4232029.50, 7706101.00, -117430.22
962672, 14397228.00, -4425214.00, 14363623.00, -4232354.50, 7706201.00, -117431.57
962681, 14397328.00, -4425215.50, 14364200.00, -4232684.50, 7706301.50, -117432.93
962691, 14397428.00, -4425216.50, 14364771.00, -4233009.50, 7706401.50, -117434.28
962700, 14397528.00, -4425218.00, 14364771.00, -4233009.50, 7706501.50, -117435.64
962709, 14397628.00, -4425219.00, 14364771.00, -4233009.50, 7706601.50, -117437.00
962718, 14397728.00, -4425220.50, 14364771.00, -4233009.50, 7706701.50, -117438.35
962727, 14397828.00, -4425221.50, 14364771.00, -4233009.50, 7706802.00, -117439.70
962737, 14397928.00, -4425223.00, 14364771.00, -4233009.50, 7706902.00, -117441.06
962745, 14398029.00, -4425224.00, 14364771.00, -4233009.50, 7707002.00, -117442.41
962754, 14398129.00, -4425225.00, 14364771.00, -4233009.50, 7707102.00, -117443.77
962763, 14398229.00, -4425226.50, 14364771.00, -4233009.50, 7707202.00, -117445.12
962772, 14398329.00, -4425227.50, 14364771.00, -4233009.50, 7707302.00, -117446.47
962782, 14398429.00, -4425229.00, 14364771.00, -4233009.50, 7707402.50, -117447.83
962791, 14398529.00, -4425230.00, 14364771.00, -4233009.50, 7707502.50, -117449.18
962800, 14398629.00, -4425231.50, 14364771.00, -4233009.50, 7707602.50, -117450.53
962809, 14398729.00, -4425232.50, 14364771.00, -4233009.50, 7707702.50, -117451.89
962819, 14398829.00, -4425234.00, 14364771.00, -4233009.50, 7707802.50, -117453.25
962828, 14398929.00, -4425235.00, 14364771.00, -4233009.50, 7707903.00, -117454.60
962837, 14399030.00, -4425236.00, 14364771.00, -4233009.50, 7708003.00, -117455.96
962845, 14399130.00, -4425237.50, 14364771.00, -4233009.50, 7708103.00, -117457.31
962854, 14399230.00, -4425238.50, 14364771.00, -4233009.50, 7708203.00, -117458.66
962864, 14399330.00, -4425240.00, 14364771.00, -4233009.50, 7708303.00, -117460.02
962873, 14399430.00, -4425241.00, 14364771.00, -4233009.50, 7708403.50, -117461.37
962882, 14399530.00, -4425242.50, 14364771.00, -4233009.50, 7708503.50, -117462.72
962891, 14399630.00, -4425243.50, 14364771.00, -4233009.50, 7708603.50, -117464.08
962900, 14399730.00, -4425245.00, 14364771.00, -4233009.50, 7708703.50, -117465.43
962910, 14399830.00, -4425246.00, 14364771.00, -4233009.50, 7708803.50, -117466.78
962919, 14399930.00, -4425247.00, 14364771.00, -4233009.50, 7708904.00, -117468.14
962927, 14400031.00, -4425248.50, 14364771.00, -4233009.50, 7709004.00, -117469.50
962936, 14400131.00, -4425249.50, 14364771.00, -4233009.50, 7709104.00, -117470.85
962946, 14400231.00, -4425251.00, 14364771.00, -4233009.50, 7709204.00, -117472.21
962955, 14400331.00, -4425252.00, 14364771.00, -4233009.50, 7709304.00, -117473.56
962964, 14400431.00, -4425253.50, 14364771.00, -4233009.50, 7709404.50, -117474.91
962973, 14400531.00, -4425254.50, 14364771.00, -4233009.50, 7709504.50, -117476.27
962982, 14400631.00, -4425255.50, 14364771.00, -4233009.50, 7709604.50, -117477.62
962992, 14400731.00, -4425257.00, 14364771.00, -4233009.50, 7709704.50, -117478.97
963001, 14400831.00, -4425258.00, 14364771.00, -4233009.50, 7709804.50, -117480.33
963010, 14400931.00, -4425259.50, 14364771.00, -4233009.50, 7709905.00, -117481.68
963019, 14401031.00, -4425260.50, 14364771.00, -4233009.50, 7710005.00, -117483.03
963028, 14401132.00, -4425262.00, 14364771.00, -4233009.50, 7710105.00, -117484.39
963038, 14401232.00, -4425263.00, 14364771.00, -4233009.50, 7710205.00, -117485.75
963047, 14401332.00, -4425264.50, 14365198.00, -4233253.50, 7710305.00, -117487.10
963056, 14401432.00, -4425265.50, 14365732.00, -4233559.00, 7710405.50, -117488.46
963065, 14401532.00, -4425266.50, 14366293.00, -4233879.00, 7710505.50, -117489.81
963075, 14401632.00, -4425268.00, 14366875.00, -4234211.50, 7710605.50, -117491.16
963084, 14401732.00, -4425269.00, 14367456.00, -4234543.50, 7710705.50, -117492.52
963093, 14401832.00, -4425270.50, 14368016.00, -4234863.50, 7710805.50, -117493.87
963102, 14401932.00, -4425271.50, 14368550.00, -4235168.50, 7710906.00, -117495.22
963111, 14402032.00, -4425273.00, 14369009.00, -4235430.50, 7711006.00, -117496.58
963121, 14402133.00, -4425274.00, 14369537.00, -4235732.00, 7711106.00, -117497.93
963130, 14402233.00, -4425275.50, 14370012.00, -4236003.00, 7711206.00, -117499.28
963139, 14402333.00, -4425276.50, 14370555.00, -4236313.50, 7711306.00, -117500.64
963148, 14402433.00, -4425277.50, 14371118.00, -4236635.00, 7711406.00, -117502.00
963158, 14402533.00, -4425279.00, 14371705.00, -4236970.50, 7711506.50, -117503.35
963167, 14402633.00, -4425280.00, 14372285.00, -4237301.50, 7711606.50, -117504.71
963176, 14402733.00, -4425281.50, 14372867.00, -4237634.00, 7711706.50, -117506.06
963185, 14402833.00, -4425282.50, 14373080.00, -4237724.50, 7711806.50, -117507.41
963194, 14402933.00, -4425284.00, 14373292.00, -4237815.50, 7711906.50, -117508.77
963204, 14403033.00, -4425285.00, 14373503.00, -4237905.50, 7712007.00, -117510.12
963213, 14403134.00, -4425286.50, 14373713.00, -4237994.00, 7712107.00, -117511.48
963222, 14403234.00, -4425287.50, 14373923.00, -4238083.00, 7712207.00, -117512.83
963231, 14403334.00, -4425288.50, 14374132.00, -4238171.00, 7712307.00, -117514.18
963241, 14403434.00, -4425290.00, 14374341.00, -4238259.00, 7712407.00, -117515.54
963251, 14403534.00, -4425291.00, 14374548.00, -4238346.50, 7712507.50, -117516.89
963260, 14403634.00, -4425292.50, 14374760.00, -4238435.50, 7712607.50, -117518.25
963269, 14403734.00, -4425293.50, 14374968.00, -4238523.50, 7712707.50, -117519.60
963278, 14403834.00, -4425295.00, 14375177.00, -4238610.50, 7712807.50, -117520.96
963288, 14403934.00, -4425296.00, 14375386.00, -4238698.50, 7712907.50, -117522.31
963297, 14404034.00, -4425297.00, 14375593.00, -4238785.00, 7713008.00, -117523.67
963306, 14404135.00, -4425298.50, 14375801.00, -4238872.00, 7713108.00, -117525.02
