time,hb0,hbO20,hb1,hbO21,hb4,hbO24
24965, 485685.50, -144374.32, 434610.00, -102744.78, 237387.82, -1624.60
24973, 485937.84, -144501.34, 434831.62, -102840.19, 237425.73, -1625.12
24982, 486188.09, -144627.15, 435053.87, -102935.96, 237463.62, -1625.63
24990, 486438.34, -144752.95, 435276.09, -103031.72, 237501.53, -1626.15
24999, 486676.75, -144871.04, 435497.75, -103127.14, 237539.42, -1626.66
25008, 486915.15, -144989.14, 435717.75, -103221.44, 237577.32, -1627.18
25017, 487165.40, -145114.95, 435937.71, -103315.74, 237606.01, -1622.44
25025, 487415.65, -145240.76, 436157.12, -103409.68, 237643.90, -1622.95
25034, 487654.06, -145358.85, 436377.09, -103503.99, 237672.59, -1618.21
25043, 487904.31, -145484.67, 436597.09, -103598.28, 237710.50, -1618.73
25052, 488154.56, -145610.46, 436817.09, -103692.58, 237748.39, -1619.24
25061, 488390.84, -145727.34, 437037.09, -103786.88, 237786.29, -1619.76
25069, 488618.75, -145838.54, 437257.09, -103881.18, 237824.18, -1620.27
25078, 488857.15, -145956.64, 437479.31, -103976.95, 237862.09, -1620.79
25086, 489107.40, -146082.45, 437700.96, -104072.36, 237899.98, -1621.30
25096, 489346.46, -146201.87, 437923.18, -104168.14, 237937.89, -1621.81
25105, 489582.75, -146318.75, 438142.59, -104262.08, 237975.78, -1622.33
25113, 489819.03, -146435.62, 438364.21, -104357.50, 238013.68, -1622.84
25122, 490067.09, -146560.20, 438585.21, -104452.56, 238051.59, -1623.36
25131, 490303.37, -146677.07, 438803.93, -104546.15, 238089.48, -1623.87
25140, 490539.65, -146793.95, 439024.93, -104641.21, 238127.39, -1624.39
25149, 490775.93, -146910.81, 439245.90, -104736.28, 238156.07, -1619.65
25157, 491012.21, -147027.68, 439466.28, -104830.98, 238193.96, -1620.16
25166, 491248.50, -147144.56, 439686.65, -104925.69, 238231.87, -1620.68
25175, 491484.78, -147261.43, 439907.03, -105020.40, 238269.76, -1621.19
25184, 491721.06, -147378.31, 440127.40, -105115.11, 238307.67, -1621.71
25193, 491957.34, -147495.18, 440347.78, -105209.82, 238345.56, -1622.22
25201, 492205.43, -147619.76, 440568.15, -105304.53, 238383.46, -1622.74
25210, 492441.71, -147736.64, 440785.68, -105397.41, 238412.15, -1618.00
25219, 492678.00, -147853.51, 441006.06, -105492.12, 238450.04, -1618.51
25228, 492926.06, -147978.09, 441226.43, -105586.83, 238478.73, -1613.77
25236, 493160.15, -148093.70, 441446.81, -105681.53, 238516.64, -1614.29
25245, 493408.25, -148218.28, 441667.18, -105776.25, 238554.53, -1614.80
25253, 493642.34, -148333.89, 441885.03, -105869.52, 238592.43, -1615.32
25263, 493878.62, -148450.76, 442105.40, -105964.22, 238621.12, -1610.58
25271, 494114.90, -148567.64, 442327.03, -106059.64, 238649.81, -1605.83
25280, 494360.81, -148690.96, 442552.06, -106157.39, 238678.50, -1601.09
25289, 494597.09, -148807.84, 442773.06, -106252.46, 238707.18, -1596.35
25297, 494833.37, -148924.71, 442995.71, -106348.67, 238745.07, -1596.87
25307, 495081.43, -149049.29, 443218.37, -106444.89, 238782.98, -1597.38
25315, 495329.50, -149173.87, 443441.68, -106541.46, 238811.67, -1592.64
25324, 495533.43, -149272.26, 443663.93, -106637.22, 238849.56, -1593.16
25332, 495783.68, -149398.06, 443884.31, -106731.93, 238878.25, -1588.41
25341, 496031.75, -149522.64, 444105.31, -106827.00, 238916.15, -1588.93
25351, 496279.84, -149647.21, 444325.68, -106921.71, 238944.82, -1584.19
25359, 496516.12, -149764.09, 444546.06, -107016.42, 238973.51, -1579.45
25368, 496752.40, -149880.96, 444766.43, -107111.12, 239002.20, -1574.71
25376, 497011.68, -150013.04, 444989.09, -107207.34, 239038.92, -1575.21
25385, 497273.12, -150146.37, 445209.46, -107302.05, 239075.64, -1575.70
25394, 497519.03, -150269.70, 445429.84, -107396.76, 239112.35, -1576.20
25403, 497764.93, -150393.03, 445650.21, -107491.46, 239141.04, -1571.46
25412, 498010.81, -150516.35, 445871.18, -107586.53, 239177.76, -1571.96
25420, 498270.12, -150648.43, 446091.56, -107681.24, 239214.48, -1572.46
25430, 498516.00, -150771.76, 446311.93, -107775.95, 239251.18, -1572.96
25438, 498764.06, -150896.34, 446532.93, -107871.01, 239287.90, -1573.46
25447, 498976.90, -151000.78, 446755.78, -107967.13, 239324.62, -1573.96
25455, 499222.78, -151124.10, 446976.15, -108061.84, 239361.34, -1574.46
25464, 499468.68, -151247.43, 447197.15, -108156.90, 239398.06, -1574.95
25474, 499727.96, -151379.51, 447415.87, -108250.50, 239434.78, -1575.45
25482, 499973.87, -151502.84, 447636.87, -108345.56, 239471.50, -1575.95
25491, 500219.75, -151626.17, 447857.84, -108440.62, 239508.20, -1576.45
25499, 500476.81, -151756.96, 448078.84, -108535.68, 239544.92, -1576.95
25508, 500736.09, -151889.03, 448300.46, -108631.10, 239581.64, -1577.45
25517, 500981.96, -152012.37, 448522.12, -108726.51, 239618.35, -1577.95
25526, 501255.31, -152151.35, 448738.96, -108819.03, 239655.07, -1578.45
25535, 501501.18, -152274.68, 448960.62, -108914.45, 239691.79, -1578.95
25543, 501747.09, -152398.01, 449181.59, -109009.51, 239728.51, -1579.44
25552, 501993.00, -152521.34, 449403.84, -109105.28, 239765.21, -1579.94
25561, 502238.87, -152644.67, 449625.46, -109200.69, 239801.93, -1580.44
25570, 502495.90, -152775.46, 449847.09, -109296.10, 239838.65, -1580.94
25578, 502739.59, -152897.51, 450069.34, -109391.87, 239875.37, -1581.44
25587, 502998.87, -153029.59, 450289.34, -109486.17, 239912.09, -1581.94
25595, 503244.78, -153152.92, 450510.96, -109581.59, 239957.51, -1588.13
25605, 503504.06, -153285.00, 450733.21, -109677.35, 239984.21, -1582.92
25614, 503749.96, -153408.32, 450954.84, -109772.77, 240020.93, -1583.42
25622, 504009.25, -153540.40, 451176.50, -109868.18, 240047.64, -1578.20
25631, 504268.53, -153672.46, 451398.12, -109963.60, 240083.06, -1578.68
25639, 504525.56, -153803.26, 451619.75, -110059.02, 240119.78, -1579.18
25649, 504782.59, -153934.06, 451841.40, -110154.43, 240156.50, -1579.68
25657, 505028.50, -154057.39, 452062.37, -110249.50, 240183.20, -1574.47
25666, 505287.78, -154189.46, 452283.37, -110344.56, 240209.90, -1569.25
25675, 505544.81, -154320.26, 452503.75, -110439.27, 240236.60, -1564.04
25683, 505804.09, -154452.34, 452724.71, -110534.33, 240263.31, -1558.82
25693, 506063.37, -154584.42, 452947.37, -110630.54, 240300.03, -1559.32
25701, 506307.06, -154706.46, 453164.90, -110723.42, 240326.73, -1554.11
25710, 506519.87, -154810.90, 453385.50, -110818.07, 240362.14, -1554.59
25718, 506776.93, -154941.70, 453606.50, -110913.14, 240398.85, -1555.09
25728, 507033.96, -155072.50, 453827.46, -111008.20, 240425.56, -1549.87
25737, 507291.00, -155203.29, 454048.46, -111103.26, 240452.26, -1544.66
25745, 507548.03, -155334.09, 454269.43, -111198.32, 240478.96, -1539.44
25754, 507805.06, -155464.89, 454490.43, -111293.39, 240505.67, -1534.23
25762, 508062.09, -155595.68, 454711.40, -111388.45, 240532.37, -1529.01
25772, 508319.12, -155726.48, 454932.40, -111483.51, 240569.09, -1529.51
25780, 508576.15, -155857.28, 455153.37, -111578.57, 240595.79, -1524.30
25789, 508833.18, -155988.07, 455374.37, -111673.64, 240632.51, -1524.80
25798, 509090.21, -156118.87, 455595.37, -111768.70, 240659.21, -1519.58
25806, 509347.28, -156249.67, 455814.09, -111862.29, 240695.93, -1520.08
25816, 509604.31, -156380.46, 456035.09, -111957.35, 240732.65, -1520.58
25824, 509861.34, -156511.26, 456256.06, -112052.42, 240769.37, -1521.08
25833, 510118.37, -156642.06, 456477.06, -112147.48, 240796.06, -1515.86
25842, 510362.06, -156764.10, 456695.78, -112241.07, 240832.78, -1516.36
25850, 510619.09, -156894.90, 456916.78, -112336.14, 240869.50, -1516.86
25860, 510876.12, -157025.70, 457136.15, -112430.08, 240896.20, -1511.65
25868, 511133.15, -157156.50, 457354.87, -112523.67, 240922.90, -1506.43
25877, 511365.12, -157272.95, 457577.75, -112619.79, 240949.60, -1501.22
25885, 511619.90, -157402.45, 457799.37, -112715.21, 240976.31, -1496.00
25894, 511892.40, -157543.34, 458021.00, -112810.63, 241003.01, -1490.79
25904, 512124.25, -157657.68, 458242.00, -112905.68, 241029.71, -1485.57
25912, 512381.28, -157788.48, 458462.96, -113000.75, 241075.15, -1491.77
25921, 512636.06, -157917.98, 458684.62, -113096.17, 241101.85, -1486.55
25929, 512867.93, -158032.32, 458904.00, -113190.11, 241128.56, -1481.34
25938, 513124.96, -158163.12, 459126.25, -113285.88, 241155.26, -1476.12
25947, 513382.00, -158293.92, 459347.87, -113381.29, 241181.96, -1470.91
25956, 513625.68, -158415.96, 459567.25, -113475.24, 241208.67, -1465.69
25965, 513882.71, -158546.76, 459786.65, -113569.18, 241235.37, -1460.48
25973, 514137.50, -158676.26, 460006.03, -113663.14, 241272.09, -1460.98
25982, 514394.53, -158807.06, 460225.40, -113757.08, 241308.79, -1461.48
25991, 514638.21, -158929.12, 460444.78, -113851.03, 241335.50, -1456.26
26000, 514895.25, -159059.92, 460664.18, -113944.97, 241362.20, -1451.05
26008, 515152.28, -159190.71, 460883.56, -114038.92, 241388.90, -1445.83
26017, 515409.31, -159321.51, 461105.81, -114134.69, 241415.60, -1440.62
26027, 515650.71, -159442.26, 461323.59, -114227.54, 241452.32, -1441.12
26035, 515907.75, -159573.06, 461543.59, -114321.85, 241479.03, -1435.90
26044, 516164.78, -159703.85, 461763.56, -114416.14, 241505.73, -1430.69
26052, 516421.81, -159834.65, 461983.56, -114510.44, 241532.43, -1425.47
26061, 516665.50, -159956.70, 462203.56, -114604.75, 241559.14, -1420.26
26070, 516922.53, -160087.48, 462423.56, -114699.04, 241595.85, -1420.76
26079, 517179.56, -160218.28, 462643.56, -114793.34, 241632.57, -1421.25
26088, 517436.59, -160349.06, 462862.93, -114887.29, 241669.29, -1421.75
26096, 517680.28, -160471.10, 463082.31, -114981.24, 241706.01, -1422.25
26105, 517937.31, -160601.90, 463304.56, -115077.00, 241732.71, -1417.04
26114, 518194.34, -160732.68, 463524.56, -115171.30, 241769.42, -1417.54
26123, 518440.25, -160856.01, 463743.93, -115265.25, 241796.12, -1412.32
26132, 518697.28, -160986.81, 463966.18, -115361.02, 241822.82, -1407.11
26140, 518954.31, -161117.59, 464188.43, -115456.78, 241859.54, -1407.61
26149, 519198.00, -161239.64, 464408.40, -115551.08, 241896.26, -1408.10
26158, 519455.03, -161370.43, 464628.40, -115645.39, 241932.98, -1408.60
26167, 519709.81, -161499.92, 464850.65, -115741.15, 241959.68, -1403.39
26175, 519953.50, -161621.96, 465070.03, -115835.10, 241996.40, -1403.89
26184, 520223.68, -161761.54, 465291.65, -115930.51, 242023.10, -1398.67
26193, 520467.37, -161883.60, 465513.31, -116025.92, 242059.82, -1399.17
26202, 520722.15, -162013.09, 465734.28, -116120.99, 242086.53, -1393.96
26211, 520979.18, -162143.87, 465955.28, -116216.05, 242113.23, -1388.74
26219, 521236.21, -162274.67, 466176.25, -116311.11, 242139.93, -1383.53
26228, 521465.34, -162389.50, 466398.50, -116406.89, 242175.34, -1384.01
26236, 521706.71, -162510.26, 466618.87, -116501.59, 242202.04, -1378.79
26246, 521963.78, -162641.04, 466839.03, -116596.35, 242228.75, -1373.58
26255, 522220.81, -162771.82, 467062.34, -116692.92, 242265.46, -1374.08
26263, 522475.59, -162901.32, 467283.31, -116787.99, 242302.18, -1374.58
26272, 522719.28, -163023.37, 467503.68, -116882.70, 242338.90, -1375.08
26280, 522976.31, -163154.15, 467724.06, -116977.41, 242375.62, -1375.57
26290, 523220.00, -163276.21, 467944.43, -117072.12, 242412.34, -1376.07
26298, 523463.65, -163398.26, 468164.21, -117166.46, 242449.06, -1376.57
26307, 523707.34, -163520.31, 468382.93, -117260.06, 242485.76, -1377.07
26316, 523964.37, -163651.10, 468603.31, -117354.77, 242522.48, -1377.57
26324, 524208.06, -163773.15, 468824.31, -117449.83, 242559.20, -1378.07
26334, 524462.87, -163902.64, 469045.28, -117544.89, 242595.92, -1378.57
26342, 524717.62, -164032.14, 469265.65, -117639.60, 242622.62, -1373.35
26351, 524987.81, -164171.71, 469488.34, -117735.82, 242649.32, -1368.14
26359, 525231.50, -164293.76, 469708.71, -117830.53, 242676.03, -1362.92
26369, 525486.31, -164423.25, 469929.09, -117925.24, 242702.73, -1357.71
26378, 525741.06, -164552.75, 470149.46, -118019.95, 242739.45, -1358.21
26386, 525995.87, -164682.23, 470369.84, -118114.66, 242766.15, -1352.99
26395, 526237.25, -164802.98, 470590.81, -118209.72, 242792.85, -1347.78
26403, 526492.06, -164932.48, 470808.93, -118302.96, 242829.57, -1348.28
26413, 526735.75, -165054.53, 471029.93, -118398.02, 242866.28, -1348.78
26422, 526990.50, -165184.01, 471250.90, -118493.08, 242892.98, -1343.56
26430, 527231.87, -165304.78, 471474.21, -118589.65, 242919.68, -1338.35
26439, 527473.31, -165425.53, 471695.21, -118684.71, 242956.40, -1338.84
26447, 527728.06, -165555.01, 471915.59, -118779.42, 242983.10, -1333.63
26457, 527985.12, -165685.81, 472136.56, -118874.49, 243009.81, -1328.41
26465, 528239.87, -165815.29, 472356.93, -118969.20, 243036.51, -1323.20
26474, 528494.68, -165944.78, 472577.31, -119063.90, 243071.93, -1323.68
26483, 528723.81, -166059.62, 472799.56, -119159.67, 243098.64, -1318.47
26491, 528978.56, -166189.12, 473019.93, -119254.39, 243135.35, -1318.97
26501, 529233.37, -166318.60, 473242.59, -119350.60, 243170.78, -1319.45
26509, 529488.12, -166448.09, 473463.59, -119445.66, 243197.48, -1314.23
26518, 529740.62, -166576.26, 473683.96, -119540.37, 243224.18, -1309.02
26527, 529997.62, -166707.06, 473904.93, -119635.43, 243259.60, -1309.50
26535, 530254.68, -166837.84, 474125.31, -119730.14, 243286.29, -1304.28
26545, 530509.43, -166967.32, 474346.31, -119825.21, 243323.01, -1304.78
26553, 530764.25, -167096.82, 474566.68, -119919.92, 243349.71, -1299.57
26562, 531034.43, -167236.40, 474787.06, -120014.62, 243376.42, -1294.35
26571, 531291.43, -167367.18, 475007.43, -120109.33, 243411.84, -1294.83
26579, 531546.25, -167496.68, 475227.81, -120204.04, 243447.26, -1295.32
26589, 531801.06, -167626.17, 475450.46, -120300.26, 243473.96, -1290.10
26597, 532071.25, -167765.75, 475673.15, -120396.47, 243509.39, -1290.58
26606, 532326.00, -167895.23, 475894.12, -120491.53, 243544.81, -1291.06
26614, 532598.50, -168036.14, 476114.50, -120586.25, 243580.23, -1291.54
26624, 532853.25, -168165.62, 476335.50, -120681.31, 243615.64, -1292.03
26633, 533108.06, -168295.10, 476556.46, -120776.37, 243651.06, -1292.51
26641, 533380.56, -168436.01, 476775.21, -120869.96, 243686.48, -1292.99
26650, 533635.31, -168565.50, 476996.18, -120965.03, 243721.90, -1293.47
26658, 533890.12, -168694.98, 477217.18, -121060.09, 243748.60, -1288.26
26668, 534142.56, -168823.17, 477440.50, -121156.66, 243784.03, -1288.74
26677, 534399.62, -168953.95, 477659.21, -121250.25, 243819.45, -1289.22
26685, 534654.37, -169083.43, 477880.21, -121345.32, 243854.85, -1289.70
26694, 534909.18, -169212.93, 478101.18, -121440.38, 243890.28, -1290.18
26702, 535161.62, -169341.10, 478354.71, -121556.64, 243925.70, -1290.66
26712, 535416.43, -169470.59, 478578.03, -121653.21, 243961.12, -1291.14
26721, 535671.18, -169600.09, 478808.59, -121754.52, 243996.54, -1291.62
26729, 535941.37, -169739.67, 479031.90, -121851.08, 244031.96, -1292.11
26738, 536211.56, -169879.25, 479260.59, -121951.13, 244067.37, -1292.59
26746, 536481.75, -170018.82, 479489.28, -122051.17, 244102.79, -1293.07
26756, 536736.56, -170148.31, 479725.59, -122156.18, 244127.28, -1287.29
26765, 537006.75, -170287.89, 479964.59, -122262.95, 244162.68, -1287.77
26773, 537261.56, -170417.39, 480200.28, -122367.61, 244198.10, -1288.25
26782, 537516.31, -170546.87, 480428.96, -122467.65, 244233.53, -1288.73
26790, 537786.50, -170686.45, 480670.06, -122575.85, 244268.95, -1289.22
26800, 538041.31, -170815.93, 480898.12, -122675.54, 244293.42, -1283.44
26809, 538311.50, -170955.53, 481136.46, -122781.96, 244328.84, -1283.92
26817, 538581.68, -171095.10, 481385.68, -122895.50, 244353.31, -1278.14
26826, 538836.50, -171224.59, 481620.12, -122999.45, 244388.73, -1278.62
26834, 539104.37, -171362.85, 481900.62, -123133.48, 244424.15, -1279.11
26844, 539374.56, -171502.43, 482149.18, -123246.67, 244459.57, -1279.59
26852, 539644.75, -171642.01, 482469.68, -123406.88, 244494.98, -1280.07
26861, 539899.56, -171771.50, 482691.12, -123502.38, 244530.40, -1280.55
26870, 540152.00, -171899.68, 482917.31, -123601.00, 244565.82, -1281.03
26878, 540422.18, -172039.26, 483142.90, -123699.25, 244601.25, -1281.51
26888, 540692.37, -172178.84, 483396.46, -123815.81, 244636.67, -1281.99
26896, 540962.62, -172318.42, 483627.00, -123917.33, 244661.14, -1276.22
26905, 541230.50, -172456.68, 483862.87, -124022.31, 244696.56, -1276.70
26914, 541498.43, -172594.95, 484083.65, -124117.44, 244731.98, -1277.18
26923, 541753.18, -172724.43, 484306.18, -124213.75, 244767.40, -1277.66
26932, 542021.12, -172862.70, 484528.68, -124310.07, 244802.81, -1278.14
26940, 542262.50, -172983.45, 484748.84, -124404.83, 244838.23, -1278.62
26949, 542530.37, -173121.71, 484971.34, -124501.14, 244873.65, -1279.10
26957, 542800.62, -173261.29, 485191.50, -124595.91, 244898.12, -1273.33
26967, 543070.81, -173400.87, 485413.37, -124691.86, 244933.54, -1273.81
26976, 543325.56, -173530.37, 485635.87, -124788.17, 244960.25, -1268.59
26984, 543595.75, -173669.95, 485873.18, -124894.21, 244995.67, -1269.07
26993, 543850.56, -173799.43, 486105.09, -124996.71, 245031.09, -1269.56
27001, 544120.75, -173939.01, 486360.65, -125114.68, 245066.51, -1270.04
27011, 544362.12, -174059.76, 486582.53, -125210.63, 245093.21, -1264.82
27020, 544616.93, -174189.26, 486838.12, -125328.60, 245128.62, -1265.30
27028, 544887.12, -174328.84, 487059.96, -125424.55, 245164.04, -1265.79
27037, 545141.93, -174458.32, 487281.84, -125520.50, 245199.46, -1266.27
27045, 545396.68, -174587.82, 487507.93, -125619.27, 245234.89, -1266.75
27055, 545666.87, -174727.40, 487741.84, -125723.14, 245270.31, -1267.23
27064, 545923.93, -174858.18, 487965.50, -125820.30, 245315.75, -1273.42
27072, 546178.68, -174987.67, 488191.59, -125919.07, 245351.15, -1273.91
27081, 546451.18, -175128.57, 488414.62, -126015.85, 245377.85, -1268.69
27089, 546708.25, -175259.35, 488632.18, -126109.15, 245404.56, -1263.48
27099, 546965.25, -175390.14, 488850.12, -126202.86, 245439.98, -1263.96
27108, 547220.06, -175519.64, 489070.06, -126297.70, 245466.68, -1258.74
27116, 547461.43, -175640.39, 489289.96, -126392.53, 245503.40, -1259.24
27125, 547718.43, -175771.17, 489512.34, -126488.95, 245540.12, -1259.74
27133, 547975.50, -175901.96, 489734.00, -126584.98, 245566.82, -1254.53
27143, 548219.18, -176024.01, 489953.90, -126679.82, 245603.54, -1255.02
27152, 548476.25, -176154.79, 490173.18, -126774.28, 245640.26, -1255.52
27160, 548719.87, -176276.85, 490393.09, -126869.11, 245666.96, -1250.31
27169, 548976.93, -176407.64, 490614.78, -126965.14, 245703.67, -1250.81
27177, 549220.62, -176529.68, 490833.40, -127059.24, 245730.37, -1245.59
27187, 549477.62, -176660.48, 491052.65, -127153.70, 245767.09, -1246.09
27195, 549721.31, -176782.53, 491271.28, -127247.78, 245803.81, -1246.59
27204, 549965.00, -176904.57, 491489.90, -127341.88, 245840.53, -1247.09
27213, 550222.06, -177035.37, 491709.59, -127436.78, 245877.25, -1247.59
27222, 550479.06, -177166.15, 491926.56, -127530.13, 245913.96, -1248.09
27231, 550722.75, -177288.20, 492144.93, -127624.27, 245940.67, -1242.87
27239, 550979.81, -177419.00, 492365.06, -127719.64, 245977.37, -1243.37
27248, 551236.81, -177549.78, 492584.53, -127814.61, 246014.09, -1243.87
27257, 551493.87, -177680.56, 492803.31, -127909.20, 246050.81, -1244.37
27266, 551737.56, -177802.62, 493021.40, -128003.38, 246087.53, -1244.87
27275, 551994.56, -177933.40, 493241.31, -128098.83, 246124.25, -1245.37
27283, 552251.62, -178064.18, 493459.84, -128193.49, 246160.96, -1245.86
27292, 552464.43, -178168.64, 493679.78, -128288.94, 246189.65, -1241.12
27300, 552723.75, -178300.70, 493901.43, -128385.82, 246216.35, -1235.91
27310, 552969.62, -178424.03, 494116.40, -128478.42, 246253.07, -1236.41
27319, 553226.68, -178554.82, 494693.93, -128808.31, 246289.78, -1236.91
27327, 553472.56, -178678.15, 495191.81, -129092.69, 246326.50, -1237.41
27335, 553759.25, -178825.87, 495191.81, -129092.69, 246363.21, -1237.90
27344, 554018.50, -178957.93, 495191.81, -129092.69, 246399.93, -1238.40
27353, 554264.43, -179081.26, 495191.81, -129092.69, 246436.65, -1238.90
27362, 554523.68, -179213.32, 495191.81, -129092.69, 246473.37, -1239.40
27370, 554783.00, -179345.39, 495191.81, -129092.69, 246510.09, -1239.90
27378, 555028.87, -179468.73, 495191.81, -129092.69, 246546.79, -1240.40
27387, 555274.75, -179592.06, 495191.81, -129092.69, 246583.51, -1240.90
27396, 555520.68, -179715.39, 495191.81, -129092.69, 246620.23, -1241.40
27405, 555782.12, -179848.70, 495191.81, -129092.69, 246656.95, -1241.89
27413, 556041.43, -179980.78, 495191.81, -129092.69, 246683.65, -1236.68
27422, 556316.12, -180122.92, 495191.81, -129092.69, 246710.35, -1231.47
27430, 556575.43, -180255.00, 495191.81, -129092.69, 246745.78, -1231.95
27439, 556850.18, -180397.14, 495191.81, -129092.69, 246781.20, -1232.43
27448, 557109.43, -180529.21, 495191.81, -129092.69, 246816.60, -1232.91
27456, 557368.75, -180661.28, 495191.81, -129092.69, 246852.03, -1233.39
27465, 557614.62, -180784.60, 495191.81, -129092.69, 246878.73, -1228.18
27473, 557873.93, -180916.67, 495191.81, -129092.69, 246914.15, -1228.66
27483, 558133.18, -181048.73, 495191.81, -129092.69, 246940.85, -1223.44
27491, 558394.68, -181182.06, 495191.81, -129092.69, 246967.56, -1218.23
27499, 558640.56, -181305.39, 495191.81, -129092.69, 247004.28, -1218.73
27508, 558899.81, -181437.45, 495191.81, -129092.69, 247041.00, -1219.23
27516, 559156.87, -181568.23, 495191.81, -129092.69, 247076.42, -1219.71
27526, 559416.18, -181700.31, 495191.81, -129092.69, 247113.12, -1220.21
27534, 559673.18, -181831.09, 495191.81, -129092.69, 247148.54, -1220.69
27543, 559932.50, -181963.15, 495776.68, -129426.76, 247185.26, -1221.19
27551, 560187.25, -182092.64, 495776.68, -129426.76, 247220.68, -1221.67
27559, 560444.31, -182223.43, 495776.68, -129426.76, 247256.10, -1222.15
27569, 560714.50, -182363.01, 495776.68, -129426.76, 247291.53, -1222.63
27577, 560969.25, -182492.50, 495776.68, -129426.76, 247326.95, -1223.11
27586, 561239.50, -182632.07, 495776.68, -129426.76, 247362.35, -1223.59
27594, 561480.87, -182752.84, 495776.68, -129426.76, 247397.78, -1224.07
27603, 561735.62, -182882.32, 495776.68, -129426.76, 247433.20, -1224.56
27612, 562005.87, -183021.90, 495776.68, -129426.76, 247468.62, -1225.04
27621, 562260.62, -183151.39, 495776.68, -129426.76, 247504.04, -1225.52
27629, 562515.43, -183280.89, 495776.68, -129426.76, 247528.51, -1219.74
27637, 562770.18, -183410.37, 495776.68, -129426.76, 247563.93, -1220.22
27646, 563038.12, -183548.64, 495776.68, -129426.76, 247588.40, -1214.45
27655, 563292.87, -183678.12, 495776.68, -129426.76, 247615.10, -1209.23
27664, 563547.68, -183807.62, 495776.68, -129426.76, 247641.81, -1204.02
27672, 563802.43, -183937.10, 495776.68, -129426.76, 247668.51, -1198.80
27681, 564057.25, -184066.59, 495776.68, -129426.76, 247703.93, -1199.28
27689, 564314.25, -184197.39, 495776.68, -129426.76, 247739.35, -1199.76
27699, 564566.75, -184325.56, 495776.68, -129426.76, 247774.76, -1200.25
27707, 564821.50, -184455.04, 495776.68, -129426.76, 247810.18, -1200.73
27716, 565091.68, -184594.62, 495776.68, -129426.76, 247845.60, -1201.21
27724, 565361.87, -184734.21, 495776.68, -129426.76, 247881.03, -1201.69
27732, 565632.12, -184873.79, 495776.68, -129426.76, 247916.45, -1202.17
27742, 565889.12, -185004.57, 495776.68, -129426.76, 247951.87, -1202.65
27750, 566159.31, -185144.15, 495776.68, -129426.76, 247987.29, -1203.13
27759, 566398.00, -185265.73, 495776.68, -129426.76, 248022.70, -1203.61
27767, 566665.87, -185404.00, 495776.68, -129426.76, 248047.18, -1197.84
27776, 566920.68, -185533.48, 495776.68, -129426.76, 248082.59, -1198.32
27785, 567190.87, -185673.06, 495776.68, -129426.76, 248118.01, -1198.80
27793, 567447.87, -185803.85, 495776.68, -129426.76, 248153.43, -1199.28
27802, 567718.06, -185943.43, 495776.68, -129426.76, 248188.85, -1199.76
27810, 567990.56, -186084.32, 495776.68, -129426.76, 248213.32, -1193.99
27819, 568260.75, -186223.90, 495776.68, -129426.76, 248248.75, -1194.47
27828, 568517.81, -186354.68, 495776.68, -129426.76, 248284.17, -1194.95
27836, 568790.31, -186495.59, 495776.68, -129426.76, 248319.59, -1195.43
27845, 569060.50, -186635.17, 495776.68, -129426.76, 248355.00, -1195.91
27853, 569332.93, -186776.06, 495776.68, -129426.76, 248390.42, -1196.39
27863, 569605.43, -186916.96, 495776.68, -129426.76, 248425.84, -1196.87
27871, 569877.93, -187057.85, 495776.68, -129426.76, 248461.26, -1197.36
27880, 570134.93, -187188.64, 495776.68, -129426.76, 248485.73, -1191.58
27888, 570407.43, -187329.54, 495776.68, -129426.76, 248521.15, -1192.06
27896, 570664.50, -187460.32, 495776.68, -129426.76, 248556.57, -1192.54
27906, 570934.68, -187599.90, 495776.68, -129426.76, 248581.04, -1186.76
27914, 571207.18, -187740.79, 495776.68, -129426.76, 248616.46, -1187.25
27923, 571479.62, -187881.70, 495776.68, -129426.76, 248651.89, -1187.73
27931, 571752.12, -188022.59, 495776.68, -129426.76, 248676.35, -1181.95
27940, 572022.31, -188162.17, 495776.68, -129426.76, 248711.78, -1182.43
27949, 572294.81, -188303.06, 495776.68, -129426.76, 248747.20, -1182.91
27958, 572551.81, -188433.85, 495776.68, -129426.76, 248771.67, -1177.14
27966, 572824.31, -188574.75, 496365.68, -129763.22, 248807.09, -1177.62
27975, 573096.81, -188715.65, 496954.03, -130099.30, 248852.06, -1184.34
27983, 573367.00, -188855.23, 496954.03, -130099.30, 248886.06, -1184.80
27993, 573639.50, -188996.12, 496954.03, -130099.30, 248910.54, -1179.02
28001, 573912.00, -189137.01, 496954.03, -130099.30, 248935.01, -1173.25
28010, 574184.43, -189277.92, 497535.28, -130431.32, 248959.48, -1167.47
28018, 574472.93, -189429.43, 498122.93, -130767.00, 248993.48, -1167.93
28027, 574761.37, -189580.95, 498708.50, -131101.46, 249027.50, -1168.39
28036, 575031.56, -189720.53, 499296.84, -131437.54, 249061.51, -1168.85
28045, 575304.06, -189861.43, 499883.81, -131772.82, 249095.51, -1169.32
28054, 575563.37, -189993.50, 500471.46, -132108.50, 249130.93, -1169.80
28062, 575820.37, -190124.28, 501059.12, -132444.18, 249166.35, -1170.28
28071, 576079.68, -190256.34, 501644.65, -132778.65, 249201.78, -1170.76
28080, 576358.93, -190404.45, 502053.37, -133012.12, 249307.92, -1216.64
28089, 576638.25, -190552.56, 502403.37, -133212.04, 249404.06, -1256.80
